券種,組み合わせ,配当,人気
単勝,7,440,3
複勝,7,170,3
複勝,4,160,2
複勝,3,1710,14
枠連,3-5,740,3
馬連,4-7,720,3
ワイド,4-7,360,3
ワイド,3-7,4300,41
ワイド,3-4,4790,44
馬単,7-4,1540,6
3連複,3-4-7,16740,52
3連単,7-4-3,66730,206
