コーナー,通過順
1コーナー,"(*1,11)13,6,12(2,9,10)14(3,7)(4,8)-5"
2コーナー,"(*1,11)13,6,12,2(9,10)3,7,14(4,8)5"
3コーナー,"(*1,11)13(6,12)(2,9,10)(3,7,14)8,4,5"
4コーナー,"(*1,11,13)12,6(9,10)(2,14)(3,7,8)(4,5)"
