馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,サンポーニャ,牝5,団野,栗東・池江,,4.5,3,3,3歳以上1勝クラス,36.3,458(+4),札幌,113,中15週,Y,,3,モーリス,ディープインパクト,,
2,1,バルサミコ,牝4,小林美,美浦・小手川,,20.9,6,9,3歳以上1勝クラス,38.3,426(-6),東京,69,中9週,Y,,3,オルフェーヴル,Invincible Spirit,,
3,2,サイコウダネ,牡4,森田,美浦・天間,先行,332.5,15,13,3歳以上1勝クラス,40.3,462(-2),中京,14,中1週,Y,,3,タリスマニック,キングズベスト,,
4,2,スプランドゥール,牡4,石神道,美浦・和田雄,差し,3.4,1,2,3歳以上1勝クラス,35.7,478(+8),中京,15,中1週,Y,,3,シルバーステート,サクラバクシンオー,,
5,3,エスグラシア,牝6,上里,美浦・加藤和,差し,216.1,13,10,3歳以上1勝クラス,37.1,478(+4),中京,14,中1週,Y,,3,ストロングリターン,アグネスタキオン,,
6,3,パヴァーヌ,牝5,谷原,美浦・伊藤圭,先行,130.7,10,16,3歳以上1勝クラス,35.3,452(+2),中京,15,中1週,Y,,3,サトノクラウン,ダンスインザダーク,,
7,4,ビアフォーナウ,牝4,亀田,美浦・池上,差し,21.1,7,7,3歳以上1勝クラス,37.5,460(-4),中京,14,中1週,Y,,3,バトルプラン,ダノンシャンティ,,
8,4,アカツキロットリー,牡5,石田,美浦・根本,逃げ,196.7,12,8,3歳以上1勝クラス,37.4,496(0),中山,15,中1週,Y,,2,アイファーソング,ブラックタキシード,,
9,5,エーティータキオン,牡5,武藤,美浦・的場,差し,778.3,16,12,3歳以上1勝クラス,37.8,442(+8),中京,15,中1週,Y,,3,デクラレーションオブウォー,シンボリクリスエス,,
10,5,キャンドルマス,牡4,小崎,栗東・小崎,差し,6.0,4,4,3歳以上1勝クラス,36.7,492(+2),福島,27,中3週,Y,,3,パイロ,アドマイヤムーン,,B
11,6,キーガッツ,牡3,長岡,栗東・杉山佳,,3.9,2,5,3歳以上1勝クラス,38.1,462(+4),福島,36,中4週,Y,,3,シュヴァルグラン,リンドシェーバー,,
12,6,アフトクラーティラ,牝5,荻野極,美浦・上原佑,差し,6.2,5,6,3歳以上1勝クラス,36.4,482(0),東京,43,中5週,Y,,3,ロードカナロア,キングヘイロー,,B
13,7,カップッチョ,牡8,,美浦・南田,差し,253.4,14,9,3歳以上1勝クラス,37.1,504(-2),中山,15,中1週,Y,,3,ジョーカプチーノ,ウイニングチケット,,
14,7,ペロ,牡4,丸山,美浦・小西,先行,97.4,9,13,3歳以上1勝クラス,40.1,504(-6),福島,27,中3週,Y,,3,シルバーステート,Red Ransom,,B
15,8,ヨーグルトナン,牝3,鷲頭,栗東・井上,逃げ,54.4,8,2,加賀粟津賞,40.3,460(+9),金沢,61,中8週,,,1,ダンカーク,トワイニング,,
16,8,カガバベル,牡3,西塚,美浦・萱野,差し,141.8,11,11,3歳以上1勝クラス,36.9,532(+12),中山,15,中1週,Y,,3,タワーオブロンドン,ネオユニヴァース,,B
