コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"1,9,13(3,16)5(2,12)(11,14)(6,8,15)10,4,7"
4コーナー,"1,9(13,16)(3,5,12)2(11,14)(8,15)(6,10)4,7"
