着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,3,レッドラマンシュ,牡4,56.0,ルメー,1:22.6,,2,2.9,35.6,栗東庄野,468(-10)
2,4,7,メイショウフンケイ,牡5,55.0,浜中,1:22.8,3/4,7,22.6,36.0,栗東高橋亮,518(0)
3,6,11,フィールザワールド,牡5,56.0,横山和,1:23.1,1.3/4,6,18.0,35.0,美浦岩戸,480(-2)
4,1,2,リュウグウハヤブサ,牡6,55.0,西村淳,1:23.2,1,13,132.7,35.7,美浦伊坂,500(-14)
5,1,1,プレシオーソ,セ6,57.0,北村宏,1:23.2,アタマ,8,25.6,35.9,栗東清水久,478(-6)
6,3,6,プロバーティオ,牡5,55.0,永野,1:23.3,クビ,9,29.9,36.6,美浦田中剛,500(-2)
7,7,14,バルミュゼット,牡4,58.0,横山武,1:23.4,1/2,1,2.8,34.7,美浦岩戸,518(0)
8,8,16,ロードオルデン,牡4,55.0,松山,1:23.5,3/4,5,12.4,36.4,栗東辻野,476(-2)
9,7,13,スペクトログラム,牡4,56.0,レーン,1:23.7,1.1/4,3,8.1,36.3,栗東池江,492(+2)
10,8,15,サトノムスタング,牡5,55.0,丸田,1:23.8,1/2,14,135.5,35.9,美浦大和田,480(+6)
11,3,5,コンクエスト,牡4,55.0,川田,1:23.8,アタマ,4,10.1,36.9,美浦小笠,494(+6)
12,4,8,ネイチャーカレン,牡6,55.0,野中,1:23.9,1/2,12,88.3,36.2,美浦根本,464(0)
13,5,9,ブリエヴェール,牡5,56.0,石川,1:24.2,1.3/4,11,37.3,36.6,美浦小笠,458(-2)
14,5,10,メモリーサボアール,牝4,54.0,菅原明,1:25.0,5,10,30.8,37.1,栗東角田,476(-2)
15,6,12,ゴールドクロス,牡8,54.0,津村,1:25.1,3/4,16,306.9,37.9,美浦小西,492(+2)
16,2,4,アウリガテソーロ,牡5,54.0,丹内,1:25.4,1.1/2,15,190.7,38.2,美浦加藤士,512(-2)
