券種,組み合わせ,配当,人気
単勝,15,520,2
複勝,15,220,2
複勝,4,530,9
複勝,2,1040,13
枠連,2-8,1420,3
馬連,4-15,6510,28
ワイド,4-15,2380,33
ワイド,2-15,4030,54
ワイド,2-4,6470,69
馬単,15-4,10090,43
3連複,2-4-15,75570,230
3連単,15-4-2,274320,957
