券種,組み合わせ,配当,人気
単勝,6,1170,5
複勝,6,310,5
複勝,1,330,7
複勝,8,160,3
枠連,1-6,5990,18
馬連,1-6,5210,21
ワイド,1-6,1350,21
ワイド,6-8,750,11
ワイド,1-8,820,15
馬単,6-1,10550,42
3連複,1-6-8,6030,30
3連単,6-1-8,53780,206
