馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,アイアムアッパレ,牡3,柴田善,美浦・奥平,差し,108.0,12,10,3歳未勝利,37.9,504(-4),東京,29,中3週,Y,,3,リオンディーズ,クロフネ,,
2,1,コパノミラノ,牡3,柴田大,美浦・上原博,差し,166.8,15,9,3歳未勝利,43.1,494(0),中山,56,中7週,Y,,2,コパノリッキー,エイシンフラッシュ,,
3,2,キリスパークル,牝3,石橋脩,美浦・勢司,差し,82.5,11,12,3歳未勝利,35.3,436(+4),中山,43,中5週,Y,,2,ディーマジェスティ,タイキシャトル,,
4,2,クアッドフォルツァ,牡3,佐藤,美浦・伊藤圭,差し,41.3,8,6,3歳未勝利,41.3,474(-2),中山,36,中4週,Y,,3,ゴールドドリーム,キングカメハメハ,,
5,3,アトラステソーロ,牡3,菅原明,美浦・高木,先行,2.3,1,5,2歳新馬,39.5,486(+22),中山,161,中22週,Y,,1,キタサンブラック,デクラレーションオブウォー,,
6,3,ウインドオブヘヴン,牡3,横山武,美浦・戸田,先行,8.8,4,9,3歳未勝利,35.0,460(-2),東京,29,中3週,Y,,3,ロードカナロア,アドマイヤベガ,,
7,4,スーパーハイウェイ,牡3,佐々木,美浦・伊藤大,先行,16.7,6,5,3歳未勝利,38.4,476(+2),東京,22,中2週,Y,,2,アメリカンペイトリオット,ストーミングホーム,,
8,4,チェストー,牡3,谷原,美浦・土田,追込,143.3,14,9,3歳未勝利,38.2,458(-8),東京,22,中2週,Y,,3,レッドファルクス,フリオーソ,,
9,5,トーケンジンロック,セ3,長浜,美浦・根本,差し,112.1,13,16,3歳未勝利,36.3,482(-2),東京,22,中2週,Y,,2,サトノクラウン,ディープインパクト,,
10,5,ゴーフォアブローク,牡3,田辺,美浦・手塚久,先行,3.5,2,7,3歳未勝利,41.4,530(-4),東京,28,中3週,Y,,3,インディチャンプ,Giant's Causeway,,
11,6,エコロストーム,牝3,三浦,美浦・千葉,差し,7.5,3,3,3歳未勝利,40.4,450(-6),中山,35,中4週,Y,,2,ロージズインメイ,デュランダル,,
12,6,ケイジ,牡3,大野,美浦・高柳瑞,差し,19.7,7,10,2歳新馬,38.4,502(+4),東京,98,中13週,Y,,1,マジェスティックウォリアー,ヴァーミリアン,,
13,7,イヌボウノヒカリ,牝3,江田照,美浦・国枝,差し,172.9,16,9,3歳未勝利,38.7,450(-14),東京,22,中2週,Y,,1,ディーマジェスティ,Frankel,,
14,7,ブルースパーダ,牡3,,美浦・矢野,差し,55.3,9,8,3歳未勝利,41.2,486(0),東京,19,中2週,Y,,3,ゴールドドリーム,ボーナスフィーバー,,
15,8,ガクエンテンゴク,牡3,野中,美浦・根本,,64.4,10,2,名古屋CC,41.3,510(-5),名古屋,17,中1週,,,2,アメリカンペイトリオット,シンボリクリスエス,,
16,8,シンエンドーツダ,牡3,木幡巧,美浦・萱野,差し,12.2,5,6,3歳未勝利,39.2,472(0),小倉,28,中3週,Y,,3,イスラボニータ,タートルボウル,,
