券種,組み合わせ,配当,人気
単勝,8,600,4
複勝,8,180,4
複勝,2,160,2
複勝,4,270,5
枠連,2-8,1400,6
馬連,2-8,1430,6
ワイド,2-8,420,5
ワイド,4-8,840,11
ワイド,2-4,690,9
馬単,8-2,2900,13
3連複,2-4-8,3700,13
3連単,8-2-4,21360,64
