馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,フォーチュンコード,牝3,秋山真,栗東・小林,差し,110.3,14,1,3歳以上1勝クラス,35.0,472(+6),小倉,21,中2週,Y,,3,スピルバーグ,Fusaichi Pegasus,
2,1,ソーダズリング,牝3,武豊,栗東・音無,差し,5.7,3,8,,35.3,474(+4),東京,119,中16週,Y,,3,ハーツクライ,シンボリクリスエス,
3,2,レミージュ,牝3,和田竜,栗東・松永幹,先行,117.2,15,10,,36.2,446(+12),東京,119,中16週,Y,,3,キズナ,Gone West,
4,2,アリスヴェリテ,牝3,藤岡康,栗東・中竹,先行,98.5,13,2,3歳以上1勝クラス,35.7,450(+4),小倉,15,中1週,Y,,3,キズナ,Cozzene,
5,3,ブレイディヴェーグ,牝3,ルメー,美浦・宮田,先行,2.1,1,1,3歳以上1勝クラス,33.6,460(-6),東京,84,中11週,Y,,3,ロードカナロア,ディープインパクト,
6,3,ラファドゥラ,牝3,木幡巧,美浦・小島,先行,43.2,9,1,,35.0,478(+10),福島,70,中9週,Y,,3,ドゥラメンテ,シングスピール,
7,4,ラヴェル,牝3,坂井,栗東・矢作,先行,5.5,2,4,,35.9,460(+16),東京,119,中16週,Y,,3,キタサンブラック,ダイワメジャー,
8,4,ユリーシャ,牝3,菱田,栗東・中村,,122.0,16,10,,34.7,454(-2),新潟,22,中2週,Y,,3,グレーターロンドン,ハービンジャー,
9,5,アンリーロード,牝3,吉田隼,栗東・茶木,差し,59.2,10,1,,33.2,472(0),東京,120,中16週,Y,,3,リアルスティール,ジャングルポケット,
10,5,マラキナイア,牝3,川田,栗東・吉岡,先行,15.4,5,2,,34.3,442(+14),東京,84,中11週,Y,,3,ジャスタウェイ,キングカメハメハ,
11,6,ココナッツブラウン,牝3,横山武,栗東・上村,差し,23.6,8,1,3歳以上1勝クラス,34.2,432(-14),札幌,49,中6週,Y,,3,キタサンブラック,キングカメハメハ,
12,6,マスクトディーヴァ,牝3,岩田望,栗東・辻野,差し,23.2,7,1,3歳以上1勝クラス,34.6,444(0),阪神,98,中13週,Y,,3,ルーラーシップ,ディープインパクト,
13,7,リサリサ,牝3,浜中,美浦・田村,差し,76.4,11,3,,35.0,470(-2),新潟,43,中5週,Y,,3,イスラボニータ,タイキシャトル,
14,7,コンクシェル B,牝3,モレイ,栗東・清水久,,8.1,4,1,,35.1,470(+8),小倉,29,中3週,Y,,3,キズナ,Galileo,
15,8,ブライトジュエリー,牝3,鮫島駿,栗東・橋口,先行,19.9,6,1,,35.2,448(+8),中京,71,中9週,Y,,3,エピファネイア,ウォーエンブレム,
16,8,トリオンファルマン,牝3,池添,栗東・笹田,差し,234.9,17,8,,34.6,432(+16),阪神,161,中22週,Y,,3,キズナ,Distorted Humor,
17,8,セーヌドゥレーヴ,牝3,松山,栗東・吉岡,先行,88.3,12,1,3歳以上1勝クラス,36.8,450(-2),札幌,21,中2週,Y,,3,ダイワメジャー,フレンチデピュティ,
