コーナー,通過順
1コーナー,"(*7,10)13(4,5,9)8(1,12)-6,2-11-3"
2コーナー,"(*7,10)13(4,5,9)(1,8)12-6,2(11,3)"
3コーナー,"(*7,10,13)(4,5,9)(8,12)1,6(2,11,3)"
4コーナー,"(*7,10,13)(4,5)9(8,12)1(2,6)(11,3)"
