着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,ブルーミンデザイン,牡3,55.0,浜中,1:28.5,,2,6.2,34.3,栗東宮本,466(+2)
2,8,14,アンドアイラヴハー,牝3,53.0,横山武,1:28.5,ハナ,1,1.9,34.9,美浦田村,476(-2)
3,4,6,ハーエクセレンシー,牝4,56.0,佐々木,1:28.8,1.1/2,4,8.5,34.5,美浦大和田,432(0)
4,2,2,シャイニースイフト,牡4,58.0,丹内,1:29.0,1.1/4,8,18.6,35.1,美浦菊川,432(-4)
5,6,9,テリオスルル,牝3,53.0,古川吉,1:29.1,3/4,7,18.3,34.9,美浦田島,478(+4)
6,4,5,イコノスタシス,牝4,56.0,藤岡佑,1:29.1,ハナ,6,17.5,34.4,美浦古賀,492(+6)
7,3,3,セレスト,牡3,55.0,川端,1:29.2,3/4,13,163.9,34.2,栗東羽月,432(-2)
8,7,11,カイコウ,セ3,55.0,永野,1:29.2,ハナ,11,63.5,34.7,美浦田島,462(+6)
9,8,13,ルクスノア,牝3,53.0,武豊,1:29.3,1/2,3,7.9,36.1,栗東平田,468(+14)
10,7,12,スイーツバイキング,牝4,56.0,鮫島駿,1:29.3,クビ,10,60.4,34.5,美浦大竹,454(-4)
11,5,7,インペリアルコート,牝4,56.0,斎藤,1:29.3,ハナ,12,136.3,35.5,美浦鹿戸,446(-4)
12,5,8,メイショウオオミネ,牡4,58.0,富田暁,1:29.3,ハナ,14,179.2,34.9,栗東石橋,440(-2)
13,3,4,ヴィヴァクラウン,牡3,55.0,大野,1:29.5,3/4,5,15.9,35.5,美浦杉浦,478(+16)
14,6,10,セレスティアリティ,牝4,56.0,西村淳,1:29.5,アタマ,9,23.2,35.1,栗東西村,478(+12)
