馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,サーマルソアリング,牝5,吉村,栗東・藤原,,127.6,10,6,,36.4,498(-4),京都,27,中3週,Y,,3,ドゥラメンテ,Street Cry,
2,1,ミッキーヌチバナ,牡7,レーン,栗東・高橋亮,差し,17.2,7,3,,36.5,518(-4),札幌,105,中14週,Y,,3,ダノンレジェンド,キングカメハメハ,
3,2,ハギノサステナブル B,牡5,北村友,栗東・高野,差し,51.3,9,1,,39.2,476(-8),中山,62,中8週,Y,,3,サトノダイヤモンド,タートルボウル,
4,2,ムルソー,牡4,ルメー,栗東・池江,先行,1.7,1,1,,37.5,512(+4),中山,63,中8週,Y,,3,レイデオロ,エンパイアメーカー,
5,3,カンピオーネ,牡6,マーカ,美浦・栗田,差し,193.8,12,7,,36.9,516(0),中山,63,中8週,Y,,3,ヘニーヒューズ,ダンシングブレーヴ,
6,3,リアレスト,牡4,岩田康,美浦・尾関,差し,199.2,13,6,,36.9,516(-6),東京,34,中4週,Y,,3,リアルスティール,ワークフォース,
7,4,スナークラファエロ B,セ4,岩田望,栗東・野中,差し,7.1,3,3,,36.6,474(-6),京都,27,中3週,Y,,3,リアルスティール,フォーティナイナーズサン,
8,4,ミッキークレスト,牡4,坂井,栗東・大久保,差し,12.6,4,1,,36.5,516(-2),阪神,265,中37週,Y,Y,3,ジャスタウェイ,Shackleford,
9,5,ゼットリアン,牡5,松山,栗東・吉田,差し,21.3,8,2,,36.3,442(0),東京,34,中4週,Y,,3,モーリス,ネオユニヴァース,
10,5,ジューンアヲニヨシ B,牡5,西村淳,栗東・松下,先行,7.0,2,2,,36.7,490(-4),京都,27,中3週,Y,,3,キズナ,ノボジャック,
11,6,フォーチュンテラー,牡6,田口,栗東・浜田,差し,271.3,15,11,,38.5,490(+12),阪神,266,中37週,Y,Y,3,シニスターミニスター,マンハッタンカフェ,
12,6,メイショウフンジン B,牡7,荻野琢,栗東・西園正,,190.5,11,5,,39.8,528(+2),金沢,53,中7週,,,0,ホッコータルマエ,シニスターミニスター,
13,7,ザイツィンガー,牡9,国分恭,栗東・牧田,差し,453.0,16,15,,39.3,434(+2),中京,84,中11週,Y,,3,ドリームジャーニー,クロフネ,
14,7,ロコポルティ,牡7,,栗東・西園正,差し,245.1,14,8,,37.9,526(-4),新潟,91,中12週,Y,,3,ヘニーヒューズ,キングカメハメハ,
15,8,クールミラボー,牡5,Ｃデム,栗東・寺島,差し,13.4,5,2,,36.5,498(-2),東京,34,中4週,Y,,3,ドレフォン,キングカメハメハ,
16,8,ハグ,牡3,高杉,栗東・藤岡,先行,13.5,6,4,,40.3,506(0),大井,45,中5週,,,1,Justify,Afleet Alex,
