コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"14,2,7,5,8,15,1(4,12,13)(3,6,9)(11,10)16"
4コーナー,"14-2-(5,7)-(8,15)(1,4)13(3,6)(12,9)(11,10)16"
