コーナー,通過順
1コーナー,
2コーナー,"(5,*6,7)10(4,8,11,13)(3,12)(2,9)1"
3コーナー,"5(10,13)6(7,11)(4,8,12)3(2,9,1)"
4コーナー,"5,10(6,7,13)(4,11)(8,12)(3,1)2,9"
