コーナー,通過順
1コーナー,"2(4,8)(1,3,9)-(6,7)-5"
2コーナー,"2,4(1,8)3,9,6,7,5"
3コーナー,"2,4(1,8)(6,3,9)(5,7)"
4コーナー,"2(4,8)1(3,9)6(5,7)"
