券種,組み合わせ,配当,人気
単勝,9,350,1
複勝,9,160,2
複勝,6,510,10
複勝,4,150,1
枠連,5-6,4610,17
馬連,6-9,6990,25
ワイド,6-9,1530,22
ワイド,4-9,290,1
ワイド,4-6,1700,24
馬単,9-6,9370,38
3連複,4-6-9,5280,17
3連単,9-6-4,34220,111
