コーナー,通過順
1コーナー,"4-(3,5)6,1-2,7,9-(10,11)=128"
2コーナー,"4(3,5)-6,1,7(2,9)(10,11)=128"
3コーナー,"(*4,5)3-6-1-7(2,10,9)11=128"
4コーナー,"4,5-6,3-1,7-10,9,2,11=128"
