券種,組み合わせ,配当,人気
単勝,8,210,1
複勝,8,110,1
複勝,5,640,10
複勝,2,300,6
枠連,4-6,1320,6
馬連,5-8,4160,16
ワイド,5-8,1480,17
ワイド,2-8,700,6
ワイド,2-5,4980,49
馬単,8-5,5530,18
3連複,2-5-8,14400,51
3連単,8-5-2,61110,200
