馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,アルデドゥオーモ,牡3,五十嵐,美浦・矢野,差し,13.9,4,6,障害3歳以上未勝利,13.9,484(-2),福島,21,中2週,Y,,3,オルフェーヴル,アグネスタキオン,,
2,2,ヘイセイメジャー,牡7,中村,栗東・木原,先行,26.5,8,5,障害3歳以上未勝利,13.9,502(+4),福島,21,中2週,Y,,3,マジェスティックウォリアー,バチアー,,B
3,3,アースブレイブ,セ7,江田勇,美浦・宗像,差し,15.6,5,6,障害3歳以上未勝利,13.8,466(+2),東京,168,中23週,Y,,3,ゴールドシップ,フレンチデピュティ,,
4,4,クラウンアラビアン,牡3,小坂,栗東・角田,追込,41.3,12,8,障害3歳以上未勝利,13.8,476(+4),中京,77,中10週,Y,,3,アルアイン,Tiger Hill,,
5,4,スペクトログラム,牡5,小牧加,栗東・池江,追込,18.8,7,11,3歳以上2勝クラス,35.0,502(+2),中京,64,中8週,Y,,3,ドレフォン,フジキセキ,,
6,5,マイネルメサイア,牡5,草野,美浦・水野,先行,27.3,9,13,,40.4,478(-2),福島,29,中3週,Y,,3,ゴールドシップ,ロージズインメイ,,
7,5,バーンパッション,牡7,大江圭,美浦・天間,先行,2.2,1,2,障害3歳以上未勝利,13.4,472(-2),福島,28,中3週,Y,,3,エイシンフラッシュ,ダイワメジャー,,
8,6,ペイシャモノノフ,牡4,田村,栗東・畑端,先行,17.3,6,10,,38.3,482(+10),東京,43,中5週,Y,,3,ニシケンモノノフ,フリオーソ,,
9,6,マテンロウナイト,牡4,西谷誠,栗東・坂口,追込,33.6,11,12,3歳以上1勝クラス,34.7,478(+12),京都,56,中7週,Y,,3,モーリス,ディープインパクト,,
10,7,フジフォンテ,セ5,石神深,美浦・粕谷,差し,32.7,10,7,障害3歳以上未勝利,13.5,462(+4),福島,28,中3週,Y,,3,ロージズインメイ,メイショウオウドウ,,
11,7,カイトレッド,牝7,上野,美浦・和田雄,,3.4,2,2,障害3歳以上未勝利,13.3,482(0),中京,77,中10週,Y,,3,ゴールドヘイロー,ジャングルポケット,,B
12,8,グラヴィテ,牝6,黒岩,栗東・鮫島,先行,45.8,13,7,障害3歳以上未勝利,13.9,494(+6),福島,21,中2週,Y,,3,ネオユニヴァース,キングカメハメハ,,
13,8,テイエムエメラルド,牝6,小野寺,栗東・小椋,差し,11.8,3,6,障害3歳以上未勝利,13.2,476(+8),新潟,50,中6週,Y,,3,ロードカナロア,ダンスインザダーク,,
