コーナー,通過順
1コーナー,"9-2(1,11)(5,3,7)-10(4,8)-6"
2コーナー,"9-2-(1,11)(5,3,7)10(4,8)-6"
3コーナー,"9(2,10)(1,11)7(5,3)(4,8)-6"
4コーナー,"9,2(1,10)11(5,3,7)(4,8)-6"
