馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,トリニティ,牝2,ルメー,栗東・安田,,9.0,5,,,,438(0),,,,,,,サートゥルナーリア,ハーツクライ,,
2,2,ミーサーク,牡2,武豊,栗東・武幸,,5.4,3,,,,464(0),,,,,,,キズナ,Tiznow,,
3,3,ギオンバヤシ,牡2,田山,栗東・鈴木孝,,46.4,10,,,,438(0),,,,,,,ミッキーアイル,エイシンフラッシュ,,
4,4,アンバーウェイヴス,牝2,坂井,栗東・友道,,6.5,4,,,,456(0),,,,,,,ドレフォン,ディープインパクト,,
5,5,ニシノエビガタメ,牡2,池添,栗東・吉村,,116.2,12,,,,452(0),,,,,,,シルバーステート,Heliostatic,,
6,5,ブランヴァンダイク,牡2,西村淳,栗東・辻野,,10.5,6,,,,430(0),,,,,,,エピファネイア,ロードカナロア,,
7,6,リードアクター,牡2,酒井,栗東・本田,,21.0,8,,,,522(0),,,,,,,ゴールドアクター,マジェスティックウォリアー,,
8,6,シャンクスレガシー,牝2,ジェル,栗東・加藤公,,52.9,11,,,,442(0),,,,,,,ゴールドアクター,ディープインパクト,,
9,7,ラパンドール,牡2,松山,栗東・藤原,,4.4,2,,,,450(0),,,,,,,コントレイル,Tapit,,
10,7,ジーティーアリア,牝2,北村友,栗東・田中克,,15.4,7,,,,458(0),,,,,,,コントレイル,Siyouni,,
11,8,ギレイ,牡2,岩田望,栗東・清水久,,24.2,9,,,,500(0),,,,,,,ブリックスアンドモルタル,ダンスインザダーク,,
12,8,ダノンテムズ,牡2,Ｃデム,栗東・寺島,,3.5,1,,,,458(0),,,,,,,ダノンキングリー,キングカメハメハ,,
