馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ベネディクティオ,牡3,石神道,美浦・加藤士,差し,290.1,14,12,3歳未勝利,42.6,498(-2),新潟,55,中7週,Y,,2,ミッキーアイル,クロフネ,,
2,2,テルケンレンスター,牡3,,美浦・高柳瑞,先行,13.8,6,7,3歳未勝利,37.8,474(0),東京,56,中7週,Y,,3,サトノアラジン,ブライアンズタイム,,B
3,2,マルターズヴェロス,牡3,田辺,美浦・手塚久,差し,3.7,3,4,3歳未勝利,35.7,466(-2),東京,27,中3週,Y,,3,キズナ,Grand Slam,,
4,3,メイショウナナカゼ,牝3,佐藤,美浦・和田勇,差し,251.2,13,12,3歳未勝利,36.9,416(-8),福島,63,中8週,Y,,2,ダノンレジェンド,メイショウサムソン,,
5,3,ピンキースウェア,牝3,ルメー,美浦・鹿戸,,11.3,4,5,3歳未勝利,38.4,480(-2),東京,48,中6週,Y,,3,キズナ,Indian Charlie,,
6,4,フルボーグ,牡3,菅原明,美浦・高木,差し,71.0,10,10,3歳未勝利,39.1,510(+8),京都,139,中19週,Y,,2,キズナ,ホワイトマズル,,
7,4,アンヘルカイド,牡3,荻野極,美浦・清水英,追込,299.7,15,13,3歳未勝利,37.3,492(0),東京,55,中7週,Y,,1,ニシケンモノノフ,マンハッタンカフェ,,
8,5,コッチャン,牡3,木幡初,美浦・武市,追込,79.7,11,9,3歳未勝利,40.4,474(-8),中山,84,中11週,Y,,1,オルフェーヴル,ゴールドアリュール,,
9,5,メイショウコウベ,牡3,大野,美浦・和田勇,先行,2.8,1,2,3歳未勝利,39.3,470(-6),中山,70,中9週,Y,,3,サトノアラジン,アイルハヴアナザー,,
10,6,ヤマニンエボルブ,牡3,伊藤,美浦・千葉,差し,13.3,5,3,3歳未勝利,36.4,460(-8),東京,41,中5週,Y,,3,ビーチパトロール,スウィフトカレント,,
11,6,ユウオウマイシン,牡3,武藤,美浦・松永康,差し,19.4,7,4,3歳未勝利,36.9,460(-2),東京,14,中1週,Y,,3,ニシケンモノノフ,タイムパラドックス,,
12,7,ベルチュガダン,牝3,丸山,美浦・矢嶋,先行,3.6,2,2,3歳未勝利,39.6,462(+2),福島,63,中8週,Y,,1,フィエールマン,Shackleford,,
13,7,オロパタジン,牡3,横山琉,美浦・相沢,差し,58.4,8,11,3歳未勝利,37.6,472(-2),中山,70,中9週,Y,,3,ノヴェリスト,ダイワメジャー,,
14,8,パワーオブドリーム,セ3,石川,美浦・上原佑,先行,60.3,9,15,3歳未勝利,37.0,448(0),中京,97,中13週,Y,,3,レッドベルジュール,ストラヴィンスキー,,
15,8,レオネッサ,牝3,津村,美浦・池上,差し,106.2,12,11,3歳未勝利,37.5,460(-8),東京,49,中6週,Y,,3,モーリス,フジキセキ,,
