コーナー,通過順
1コーナー,"(8,*14)(7,10)11(4,16)9,15,2,3,6(5,12,13)1"
2コーナー,"(8,*14)-(7,10)(4,11)16-9(2,15)3,6,12(5,13)-1"
3コーナー,"14(8,11)10(7,4,9)(16,15)3(2,6)12,13-5,1"
4コーナー,"(*11,9)(14,4,15)(10,6)(2,16,3)12(7,5)13-(8,1)"
