馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ウインマイルート,牡5,西村淳,美浦・鈴木慎,差し,4.6,3,4,4歳以上1勝クラス,35.0,460(+4),小倉,14,中1週,Y,,3,ゴールドシップ,ルールオブロー,
2,2,ギンノサジ,牝6,丸山,美浦・松永康,差し,86.9,12,8,4歳以上1勝クラス,35.9,490(+2),小倉,14,中1週,Y,,3,ゴールドシップ,ロージズインメイ,
3,3,パープルクラウド,牡4,鮫島駿,栗東・吉村,差し,54.1,10,10,3歳以上1勝クラス,38.5,510(-16),福島,77,中10週,Y,,3,ドゥラメンテ,Galileo,
4,3,サツキスマイル,牝4,菊沢,栗東・寺島,差し,149.6,13,,,0.0,396(-14),中京,49,中6週,Y,,3,リオンディーズ,ステイゴールド,
5,4,ムーンスカイ,牡4,小沢,栗東・牧田,追込,26.9,7,3,4歳以上1勝クラス,35.2,438(+4),小倉,14,中1週,Y,,3,トゥザワールド,フジキセキ,
6,4,アオラキ,牡4,鷲頭,美浦・田村,差し,66.2,11,10,4歳以上1勝クラス,38.2,468(-2),小倉,7,連闘,Y,,3,ゴールドシップ,High Chaparral,
7,5,チャイボーグ,牝4,勝浦,美浦・的場,差し,290.0,14,11,4歳以上1勝クラス,35.7,478(0),小倉,14,中1週,Y,,3,シャンハイボビー,スタチューオブリバティ,
8,5,ティズグロリアス B,牝5,藤岡佑,美浦・上原佑,先行,41.4,8,6,,36.3,434(0),新潟,91,中12週,Y,,3,ディープインパクト,Tiz Wonderful,
9,6,ウェイビー,牝4,,栗東・西村,,8.9,4,7,3歳以上1勝クラス,38.5,534(+14),札幌,168,中23週,Y,,3,サトノアラジン,Medaglia d'Oro,
10,6,マイネルジャッカル,牡6,丹内,美浦・西田,追込,9.9,5,2,4歳以上1勝クラス,35.3,490(+10),小倉,14,中1週,Y,,3,トーホウジャッカル,マイネルラヴ,
11,7,マケルナマサムネ,牡6,北村友,栗東・杉山佳,差し,43.7,9,11,,36.9,474(+12),福島,69,中9週,Y,,3,ディープブリランテ,ジャングルポケット,
12,7,グルーヴビート,牡6,藤岡康,栗東・中村,差し,15.8,6,3,3歳以上1勝クラス,34.4,488(-6),阪神,30,中3週,Y,,3,ディープブリランテ,シンボリクリスエス,
13,8,トロピカルライト,牝4,丸田,美浦・宗像,差し,4.6,2,4,3歳以上1勝クラス,34.1,478(+14),東京,63,中8週,Y,,3,キズナ,フレンチデピュティ,
14,8,ティムール,牡4,佐々木,栗東・中竹,差し,2.4,1,3,4歳以上1勝クラス,35.2,462(+2),京都,21,中2週,Y,,3,キズナ,Tapit,
