馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,インユアパレス,牡4,,栗東・須貝,差し,4.1,1,2,,35.0,484(+2),東京,28,中3週,Y,,3,パレスマリス,ディープインパクト,
2,1,スマートサニー,牡5,和田竜,栗東・石橋,,17.6,8,2,,35.9,478(+2),京都,34,中4週,Y,,3,シニスターミニスター,キングカメハメハ,
3,2,コンクイスタ,セ5,岩田望,栗東・吉岡,先行,5.4,2,3,,35.7,484(-4),東京,28,中3週,Y,,3,ロードカナロア,Pivotal,
4,2,ハセドン B,牡6,Ｍデム,美浦・大和田,追込,95.9,15,6,,36.8,476(-4),中京,552,中78週,Y,Y,3,モーリス,マンハッタンカフェ,
5,3,キャプテンネキ,牝4,松若,栗東・杉山晴,,25.0,12,1,,35.7,546(+2),京都,27,中3週,Y,,3,ダイワメジャー,キャプテンスティーヴ,
6,3,ローズスター B,牡5,団野,栗東・上村,差し,24.8,11,1,,36.3,454(-10),阪神,62,中8週,Y,,3,ドレフォン,ネオユニヴァース,
7,4,ヤマニンチェルキ,牡3,酒井,栗東・中村,先行,7.5,4,4,,37.7,524(+1),園田,51,中6週,,,2,フォーウィールドライブ,ヤマニンセラフィム,
8,4,ノーブルロジャー,牡4,小崎,栗東・吉岡,先行,13.5,6,12,,35.1,492(-4),中山,77,中10週,Y,,3,パレスマリス,More Than Ready,
9,5,サンライズパスカル,牡5,斎藤,栗東・石坂,先行,39.0,13,1,,35.9,542(+2),東京,34,中4週,Y,,3,ミッキーアイル,クロフネ,
10,5,モズミギカタアガリ,牝4,高杉,栗東・藤岡,,13.2,5,5,,36.6,468(+4),東京,55,中7週,Y,,3,グランプリボス,マンハッタンカフェ,
11,6,テイエムリステット,牡4,川須,栗東・秋山,,18.5,10,6,,36.8,476(0),阪神,77,中10週,Y,,3,モーリス,ネオユニヴァース,
12,6,サクセスローレル B,牡6,亀田,栗東・北出,差し,174.9,16,12,,38.2,532(0),阪神,77,中10週,Y,,3,マスタリー,ストリートセンス,
13,7,ワールドタキオン,牡7,菱田,美浦・斎藤誠,先行,84.1,14,1,,37.6,508(+4),福島,580,中82週,Y,Y,3,アジアエクスプレス,フサイチコンコルド,
14,7,スマートフォルス,牡5,吉村,栗東・吉村,差し,17.6,9,5,,35.0,482(0),京都,56,中7週,Y,,3,シニスターミニスター,ロードカナロア,
15,8,ライツフォル,牡5,坂井,栗東・高橋忠,先行,5.7,3,1,,35.9,494(-2),京都,245,中34週,Y,Y,3,ミッキーアイル,エンパイアメーカー,
16,8,サトノルフィアン B,牡6,永島,栗東・高橋康,先行,15.1,7,10,,38.8,528(+10),東京,139,中19週,Y,,3,ゼンノロブロイ,Distorted Humor,
