券種,組み合わせ,配当,人気
単勝,11,2150,7
複勝,11,720,8
複勝,4,1090,12
複勝,6,550,7
枠連,2-6,11160,27
馬連,4-11,50100,83
ワイド,4-11,11160,80
ワイド,6-11,6580,58
ワイド,4-6,9140,70
馬単,11-4,93780,159
3連複,4-6-11,221470,338
3連単,11-4-6,1774880,169
