馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ウインミニヨン,牝5,和田竜,栗東・長谷川,差し,7.4,3,6,,34.3,426(+4),小倉,14,中1週,Y,,3,ダノンシャンティ,ブライアンズタイム,
2,2,チハヤ,牝3,今村,栗東・畑端,追込,88.1,9,1,OMOTA,38.9,428(-12),川崎,51,中6週,,,0,ミッキーロケット,ネオユニヴァース,
3,3,プリマヴィータ,牝4,高倉,栗東・大橋,,19.6,5,13,,39.2,438(+4),中京,41,中5週,Y,,3,ハービンジャー,キングカメハメハ,
4,4,ワーフデール,牝4,団野,栗東・森田,追込,16.7,4,8,,33.7,466(0),京都,97,中13週,Y,,3,ハービンジャー,フレンチデピュティ,
5,5,シンシアリダーリン,牝5,角田河,栗東・上村,差し,44.2,6,10,,37.5,446(-6),中京,41,中5週,Y,,3,ドリームジャーニー,Kingmambo,
6,6,ピピオラ,牝3,藤岡康,栗東・武幸,先行,4.1,2,1,3歳以上1勝クラス,34.0,484(+10),東京,77,中10週,Y,,3,モーリス,ダンスインザダーク,
7,7,ハッピーオーサム,牝5,西塚,栗東・藤原,差し,50.9,7,7,,33.3,498(0),新潟,21,中2週,Y,,3,ディープインパクト,Awesome Gambler,
8,7,アトミックフレア,牝5,泉谷,栗東・渡辺,先行,75.4,8,8,,33.8,450(+10),新潟,21,中2週,Y,,3,ドゥラメンテ,Bahri,
9,8,ミッキーゴージャス,牝3,斎藤,栗東・安田隆,先行,1.4,1,14,,35.9,448(+8),東京,97,中13週,Y,,3,ミッキーロケット,ディープインパクト,
10,8,アイティーテーラー,牝3,川端,栗東・飯田雄,差し,323.9,10,15,3歳未勝利,35.2,466(-2),中京,34,中4週,Y,,1,ビッグアーサー,タニノギムレット,
