馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ワールドエンジェル,牝2,川田,栗東・橋田,,3.6,2,,,,432(0),,,,,,,スワーヴリチャード,キンシャサノキセキ,,
2,2,メイショウペルル,牡2,角田和,栗東・千田,,128.5,10,,,,446(0),,,,,,,ヴァンゴッホ,サウスヴィグラス,,
3,3,スマートエスコート,牝2,西塚,栗東・笹田,,34.2,6,,,,436(0),,,,,,,スマートオーディン,スマートロビン,,
4,4,シャインロード,牡2,松若,栗東・井上,,30.4,5,,,,478(0),,,,,,,タワーオブロンドン,Lawman,,
5,5,ヒルノアラゴン,牡2,秋山稔,栗東・北出,,40.2,7,,,,414(0),,,,,,,ジャンダルム,ハービンジャー,,
6,6,スマートポーション,牝2,吉村,栗東・加藤公,,97.0,9,,,,468(0),,,,,,,カリフォルニアクローム,ゴールドアリュール,,
7,7,エルダークローネ,牡2,田山,栗東・西村,,4.8,3,,,,460(0),,,,,,,ダノンレジェンド,ゼンノロブロイ,,
8,7,クイーンズアイ,牝2,太宰,栗東・昆,,67.7,8,,,,448(0),,,,,,,フォーウィールドライブ,スズカマンボ,,
9,8,キムケンシーサー,牡2,今村,栗東・前川,,22.8,4,,,,396(0),,,,,,,グレーターロンドン,ドゥラメンテ,,
10,8,インディジャズ,牝2,西村淳,栗東・高野,,1.6,1,,,,450(0),,,,,,,インディチャンプ,I Am Invincible,,
