券種,組み合わせ,配当,人気
単勝,16,610,3
複勝,16,280,3
複勝,11,550,7
複勝,14,920,13
枠連,6-8,3440,17
馬連,11-16,5310,16
ワイド,11-16,1700,13
ワイド,14-16,2870,29
ワイド,11-14,6310,75
馬単,16-11,9600,33
3連複,11-14-16,40370,133
3連単,16-11-14,152850,468
