券種,組み合わせ,配当,人気
単勝,9,410,2
複勝,9,190,2
複勝,4,980,11
複勝,16,320,4
枠連,2-5,6290,19
馬連,4-9,9920,28
ワイド,4-9,2910,27
ワイド,9-16,930,9
ワイド,4-16,5370,45
馬単,9-4,14620,42
3連複,4-9-16,31770,89
3連単,9-4-16,158120,418
