コーナー,通過順
1コーナー,"(*3,7)12(8,13)-(9,5)(2,6)(10,11)1-4"
2コーナー,"(*3,7)12(8,13)-(9,5)6(2,11)1,10-4"
3コーナー,"3(7,12)(8,13)(9,5)(6,11)(2,1)4,10"
4コーナー,"3(7,12)(8,13)9(2,6,5)1(10,11,4)"
