馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ダイスアローリング,牡5,上野,美浦・古賀,先行,13.8,6,6,,13.6,518(-6),小倉,28,中3週,Y,,3,サトノダイヤモンド,Smart Strike,,
2,2,コスモチプリア,牝6,,美浦・松永康,差し,24.5,7,4,,13.4,462(+2),小倉,28,中3週,Y,,3,ゴールドシップ,スウェプトオーヴァーボード,,
3,3,タロントゥーズ,牡6,森一,栗東・大久保,先行,55.4,11,1,障害4歳以上未勝利,13.7,472(+6),小倉,364,中51週,Y,Y,3,ダイワメジャー,ワークフォース,,
4,4,コパノニコルソン,牡7,小牧加,栗東・宮,追込,7.9,3,7,,13.7,532(+2),中山,47,中6週,Y,,3,コパノリッキー,クロフネ,,
5,5,パープルアドミラル,牡6,金子,美浦・堀内,差し,124.6,12,10,,13.4,452(+12),福島,91,中12週,Y,,3,シビルウォー,マンハッタンカフェ,,
6,5,ソルアマゾン,牡5,中村,栗東・小栗,先行,37.8,8,5,,13.6,466(+12),中山,47,中6週,Y,,3,リオンディーズ,ダイワメジャー,,
7,6,ダノンロッキー,牡5,五十嵐,美浦・萩原,差し,3.6,2,1,障害3歳以上未勝利,13.6,498(-2),中山,62,中8週,Y,,3,キズナ,Street Cry,,
8,6,ジオフロント,牡8,鷲頭,栗東・清水久,差し,9.6,4,9,,13.9,478(-10),京都,42,中5週,Y,,3,ハーツクライ,キングカメハメハ,,
9,7,ゴールデンスロープ,セ5,大江圭,美浦・小笠,,13.0,5,1,障害3歳以上未勝利,13.8,454(+6),中山,69,中9週,Y,,3,ゴールドシップ,ティンバーカントリー,,
10,7,ニシノパプルブリリ,牝6,小野寺,美浦・加藤和,先行,51.6,10,,,0.0,498(+6),阪神,63,中8週,Y,,3,ディープブリランテ,アドマイヤオーラ,,B
11,8,スズカハービン,牡6,難波,栗東・高橋忠,差し,2.1,1,2,,13.3,478(+10),東京,98,中13週,Y,,3,ハービンジャー,サンデーサイレンス,,
12,8,ヒットアンドロール,牡5,石神深,美浦・田中勝,追込,51.5,9,11,,14.1,470(+2),小倉,21,中2週,Y,,3,ブリックスアンドモルタル,キングカメハメハ,,
