着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,12,イガッチ,牡3,57.0,Mデム,1:48.8,,3,7.0,35.8,栗東笹田,476(0)
2,3,3,ダンツファイター,牡3,57.0,佐々木,1:48.9,1/2,6,12.5,36.0,美浦蛯名正,562(+6)
3,5,6,ヤマニンアドホック,牡4,58.0,石川,1:49.1,1,5,10.1,35.9,美浦辻,460(+6)
4,6,8,ソルトブリーズ,牡4,58.0,松岡,1:49.1,ハナ,4,10.1,35.9,美浦田中剛,464(+2)
5,7,9,レディーミコノス,牝3,55.0,岩田望,1:49.2,1,1,2.2,35.8,栗東寺島,468(0)
6,6,7,タッチアンドムーブ,牡4,58.0,荻野極,1:49.3,クビ,8,18.8,35.4,美浦栗田,454(-2)
7,4,4,ヤマニンガラッシア,牡8,58.0,菅原明,1:49.4,1/2,9,44.7,36.0,美浦辻,454(0)
8,2,2,ワザモノ,牡7,58.0,団野,1:49.7,2,10,56.0,36.2,美浦尾関,506(+4)
9,7,10,ドゥカート,牡3,57.0,戸崎圭,1:49.9,1,2,4.6,36.7,美浦宮田,486(+12)
10,5,5,ナムララジベラ,牝5,56.0,小林脩,1:49.9,ハナ,12,168.2,36.4,美浦石栗,478(-10)
11,1,1,バセリーナ,牡3,57.0,石橋脩,1:50.0,クビ,11,74.7,36.3,美浦松山,470(+6)
12,8,11,フナデ,牡4,58.0,丹内,1:50.4,2.1/2,7,17.1,37.4,美浦嘉藤,466(+8)
