馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,バスキュラリティ,牡3,永島,栗東・羽月,差し,61.7,12,8,3歳未勝利,38.5,464(0),阪神,55,中7週,Y,,3,リオンディーズ,Frankel,,
2,1,ダンツアトム,牡3,和田陽,栗東・本田,逃げ,137.6,14,12,3歳未勝利,42.7,496(-14),阪神,48,中6週,Y,,2,ロジャーバローズ,タイキシャトル,,
3,2,キタサンライザー,牡3,吉村,栗東・清水久,先行,4.5,2,5,3歳未勝利,35.4,470(-4),東京,20,中2週,Y,,2,キタサンブラック,パイロ,,
4,2,スルースウェイ,牝3,高杉,栗東・藤岡,先行,46.2,9,15,3歳未勝利,36.5,458(+2),阪神,62,中8週,Y,,1,モーリス,Unbridled's Song,,
5,3,マッセダムール,牝3,菱田,栗東・橋口,差し,266.9,17,12,3歳未勝利,39.3,422(-2),中京,63,中8週,Y,,2,レイデオロ,Pure Prize,,
7,4,スマートサターン,牡3,浜中,栗東・小林,差し,8.9,4,5,3歳未勝利,35.4,438(-2),阪神,56,中7週,Y,,3,オルフェーヴル,サクラバクシンオー,,
8,4,ダノンブランニュー,牡3,岩田望,栗東・福永,先行,2.8,1,13,3歳未勝利,40.6,490(-4),阪神,83,中11週,Y,,3,ミッキーアイル,Smart Strike,,
9,5,ナリタボニー,牝3,鷲頭,栗東・高橋亮,差し,17.7,7,3,3歳未勝利,34.0,432(-8),京都,13,中1週,Y,,3,アドマイヤマーズ,ヴィクトワールピサ,,
10,5,トーアローダンテ,牝3,川須,栗東・羽月,差し,202.3,16,10,3歳未勝利,38.5,434(-6),福島,49,中6週,Y,,3,スワーヴリチャード,アポインテッドデイ,,
11,6,キムケンフォトン,牝3,古川奈,栗東・矢作,先行,54.8,10,8,3歳未勝利,35.0,432(+10),阪神,77,中10週,Y,,3,レイデオロ,サンデーサイレンス,,
12,6,エイヘンハールト,牡3,鮫島駿,栗東・高野,差し,10.9,6,7,3歳未勝利,35.1,478(+8),阪神,56,中7週,Y,,3,ブリックスアンドモルタル,キングカメハメハ,,B
13,7,エンチャントリバー,牝3,小沢,栗東・高橋亮,追込,85.8,13,14,2歳未勝利,35.9,430(-4),京都,160,中22週,Y,,2,サトノクラウン,ローエングリン,,
14,7,ケイアイテア,牡3,国分優,栗東・梅田,,6.6,3,3,3歳未勝利,36.0,494(0),京都,21,中2週,Y,,3,タワーオブロンドン,ロードカナロア,,
15,7,ローレルランウェイ,牝3,古川吉,栗東・昆,先行,186.1,15,15,3歳未勝利,34.4,436(-2),京都,27,中3週,Y,,3,エポカドーロ,アグネスタキオン,,B
16,8,テキサスツイスター,牡3,武豊,栗東・須貝,差し,9.5,5,7,3歳未勝利,34.9,504(-2),京都,27,中3週,Y,,2,スワーヴリチャード,バゴ,,
17,8,インユアアイズ,牝3,丹内,栗東・中村,先行,18.7,8,14,3歳未勝利,36.0,474(0),阪神,56,中7週,Y,,2,ロードカナロア,オルフェーヴル,,
18,8,ソルレーヴ,牡3,秋山稔,栗東・高橋忠,先行,56.0,11,9,3歳未勝利,36.2,486(-4),京都,20,中2週,Y,,2,マクフィ,サクラバクシンオー,,
