券種,組み合わせ,配当,人気
単勝,6,160,1
複勝,6,110,1
複勝,5,130,2
馬連,5-6,210,1
ワイド,5-6,130,1
ワイド,4-6,200,2
ワイド,4-5,260,3
馬単,6-5,310,1
3連複,4-5-6,440,1
3連単,6-5-4,1090,1
