券種,組み合わせ,配当,人気
単勝,1,230,1
複勝,1,120,1
複勝,14,150,2
複勝,12,200,4
枠連,1-7,360,1
馬連,1-14,380,1
ワイド,1-14,210,1
ワイド,1-12,530,5
ワイド,12-14,620,7
馬単,1-14,720,1
3連複,1-12-14,1780,4
3連単,1-14-12,5030,9
