馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,タイセイエピソード,牡4,松若,栗東・杉山晴,先行,8.7,3,6,,39.2,486(+6),東京,56,中7週,Y,,3,エピファネイア,ジャングルポケット,
2,2,アイブランコ,牡6,西村淳,美浦・中野,差し,13.9,6,6,,36.4,530(0),東京,28,中3週,Y,,3,ケープブランコ,シンボリクリスエス,
3,3,ゴダイリキ B,牡5,国分恭,栗東・牧浦,差し,25.5,9,5,,37.4,496(0),福島,35,中4週,Y,,3,モーリス,スズカマンボ,
4,3,アースライザー B,セ6,吉田隼,美浦・鈴木慎,先行,16.9,7,1,,37.3,478(-8),中京,14,中1週,Y,,3,アイルハヴアナザー,メイショウサムソン,
5,4,インベルシオン,牡4,吉村智,栗東・清水久,追込,110.1,13,12,,38.2,550(-14),京都,21,中2週,Y,,3,キズナ,アフリート,
6,4,ダッチマン B,セ6,高倉,栗東・音無,差し,158.2,14,6,,35.9,472(-2),東京,21,中2週,Y,,3,キンシャサノキセキ,アフリート,
7,5,ラヴォラーレ,牡5,,美浦・武市,追込,39.5,11,15,,40.9,532(+4),京都,35,中4週,Y,,3,オールステイ,フォーティナイナーズサン,
8,5,ラズルダズル B,牡6,Ｈドイ,栗東・茶木,先行,9.0,4,12,,40.8,470(+2),京都,35,中4週,Y,,3,ルーラーシップ,アグネスタキオン,
9,6,アルムブラーヴ,牡4,丸山,栗東・川村,差し,8.1,2,16,,46.4,490(+10),東京,28,中3週,Y,,3,ブラックタイド,キングカメハメハ,
10,6,ラフストリーム,牡5,,美浦・武井,追込,35.5,10,9,,36.7,536(+6),中京,161,中22週,Y,,3,ドゥラメンテ,Stormy Atlantic,
11,7,レッドバロッサ,セ4,永島,栗東・音無,,45.5,12,13,,41.0,512(-2),京都,35,中4週,Y,,3,ドレフォン,ディープインパクト,
12,7,レプンカムイ,牡5,北村友,栗東・橋口,追込,12.2,5,9,,37.1,476(-4),東京,28,中3週,Y,,3,キズナ,パラダイスクリーク,
13,8,スマートサニー,牡3,藤岡康,栗東・松永昌,,1.9,1,2,,37.5,462(+2),福島,35,中4週,Y,,3,シニスターミニスター,キングカメハメハ,
14,8,メンアットワーク,牡4,斎藤,美浦・斎藤誠,追込,25.4,8,14,,39.0,466(-2),東京,28,中3週,Y,,3,ドゥラメンテ,シンボリクリスエス,
