馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ノーブルマドンナ,牝2,松若,栗東・藤野,,39.0,9,,,,430(0),,,,,,,ノーブルミッション,ヴィクトワールピサ,,
2,2,テイエムスティール,牝2,田山,栗東・高橋一,,4.6,3,,,,426(0),,,,,,,リアルスティール,ヴィクトワールピサ,,
3,3,アカウフリューゲル,牝2,吉村,栗東・清水久,,34.2,8,,,,512(0),,,,,,,キタサンブラック,ショウナンカンプ,,
4,4,ゼフィルス,牝2,松山,栗東・橋口,,2.5,1,,,,442(0),,,,,,,シスキン,フジキセキ,,
5,5,メカニックバレエ,牝2,高杉,栗東・中村,,21.1,6,,,,418(0),,,,,,,ダノンプレミアム,ロードカナロア,,
6,6,ギフテッドスペック,牡2,秋山稔,栗東・小椋,,67.0,11,,,,494(0),,,,,,,ビッグアーサー,ディープインパクト,,
7,6,ララディアーブル,牡2,和田竜,栗東・松下,,52.6,10,,,,474(0),,,,,,,ディーマジェスティ,ノボジャック,,
8,7,レジーナテンペスタ,牝2,横山武,栗東・前川,,20.1,5,,,,490(0),,,,,,,シルバーステート,Storm Cat,,
9,7,サトノロザリー,牝2,川田,栗東・斉藤崇,,3.3,2,,,,468(0),,,,,,,ロードカナロア,ディープインパクト,,
10,8,センリョウヤクシャ,牡2,酒井,栗東・中尾,,31.4,7,,,,470(0),,,,,,,サトノダイヤモンド,ディアブロ,,
11,8,モヴシエラ,牡2,坂井,栗東・新谷,,7.7,4,,,,410(0),,,,,,,レイデオロ,Kendargent,,
