馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ジェットブレード,牡2,,美浦・青木,,7.2,4,,,,456(0),,,,,,,ビーチパトロール,ハーツクライ,,
2,2,カポレイラ,牝2,柴田善,美浦・中舘,,10.5,7,,,,436(0),,,,,,,アドマイヤマーズ,クロフネ,,
3,3,モンサンオブライト,牡2,木幡巧,美浦・牧,,51.4,12,,,,422(0),,,,,,,レインボーライン,ヴィクトワールピサ,,
4,3,ウインアレース,牡2,松岡,美浦・畠山,,5.2,1,,,,464(0),,,,,,,ウインブライト,Arch,,
5,4,クレプスクルム,牡2,三浦,美浦・上原博,,11.1,8,,,,454(0),,,,,,,リアルスティール,ローズキングダム,,
6,4,タッセル,牡2,津村,美浦・菊川,,18.6,9,,,,454(0),,,,,,,ディーマジェスティ,Kitten's Joy,,
7,5,マーズオデッセイ,牡2,戸崎圭,美浦・宗像,,9.6,6,,,,478(0),,,,,,,アドマイヤマーズ,Freud,,
8,5,アグネスサンキ,牡2,石橋脩,美浦・和田勇,,7.8,5,,,,448(0),,,,,,,マクフィ,ホワイトマズル,,
9,6,アリアルブラック,牡2,吉田豊,美浦・久保田,,5.3,2,,,,482(0),,,,,,,ロゴタイプ,ヴィクトワールピサ,,
10,6,コスモフィネス,牝2,野中,美浦・黒岩,,58.6,13,,,,412(0),,,,,,,ウインブライト,ダンスインザダーク,,
11,7,ミッドセンチュリー,牡2,嶋田,美浦・松山,,40.7,10,,,,438(0),,,,,,,トゥザグローリー,エイシンフラッシュ,,
12,7,ニシノブレイゼスト,牡2,菅原明,美浦・高木,,5.7,3,,,,490(0),,,,,,,シルバーステート,グランデラ,,
13,8,ホリーアン,牝2,丸田,美浦・萱野,,45.3,11,,,,416(0),,,,,,,ゴールドアクター,キングヘイロー,,
14,8,ココマドンナ,牝2,原田和,美浦・南田,,94.9,14,,,,402(0),,,,,,,ビーチパトロール,キングカメハメハ,,
