コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"(*8,12)(2,3,14)(9,15)5,10(7,4,16)1,6(11,13)"
4コーナー,"(*8,12)(2,3,14)-5(9,15)(7,10)4-(1,16,6)(11,13)"
