馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,タマモジャスミン,牝3,丹内,栗東・大橋,,3.1,1,2,3歳以上1勝クラス,38.0,506(0),函館,15,中1週,Y,,3,タワーオブロンドン,ゴールドアリュール,,
2,2,セージグリーン,牝4,小林美,美浦・菊川,先行,8.3,3,3,4歳以上1勝クラス,37.8,480(+2),新潟,71,中9週,Y,,3,ディーマジェスティ,クロフネ,,B
3,3,ルージュミラージュ,牝3,森田,栗東・武幸,,11.5,5,10,3歳以上1勝クラス,40.1,448(-8),小倉,29,中3週,Y,,3,リアルスティール,キングカメハメハ,,
4,4,エルバステラ,牝3,鮫島駿,美浦・高柳瑞,先行,42.2,12,9,3歳以上1勝クラス,38.6,484(-6),函館,35,中4週,Y,,3,ナダル,ハーツクライ,,B
5,4,コンティオ,牝3,横山武,美浦・和田勇,先行,4.2,2,1,3歳未勝利,39.2,460(0),中山,119,中16週,Y,,3,ダノンレジェンド,エンパイアメーカー,,
6,5,オーロヴェール,牝4,浜中,栗東・田中克,先行,13.8,8,4,4歳以上1勝クラス,38.1,492(0),小倉,168,中23週,Y,,3,レイデオロ,Street Cry,,
7,5,パーソナルアフェア,牝3,鷲頭,美浦・和田勇,先行,94.1,13,16,3歳1勝クラス,41.1,448(+8),中山,134,中18週,Y,,2,イスラボニータ,Awesome Again,,
8,6,サンキャメロン,牝4,松本,美浦・上原博,差し,13.5,7,7,3歳以上1勝クラス,36.8,460(0),東京,50,中6週,Y,,3,アニマルキングダム,ヨハネスブルグ,,B
9,6,ガールズデイアウト,牝3,川又,栗東・吉村,先行,8.6,4,1,3歳未勝利,38.6,480(+10),阪神,99,中13週,Y,,3,ニューイヤーズデイ,Kingmambo,,
10,7,ドレミファニー,牝5,古川吉,美浦・西田,先行,27.8,10,6,4歳以上1勝クラス,37.6,508(+6),東京,71,中9週,Y,,3,ドレフォン,ゴールドアリュール,,
11,7,シンボリノエル,牝4,横山典,美浦・土田,差し,17.9,9,4,3歳以上1勝クラス,37.9,506(+4),函館,15,中1週,Y,,3,ドレフォン,オレハマッテルゼ,,
12,8,カポレイラ,牝3,佐々木,美浦・中舘,差し,13.5,6,8,3歳以上1勝クラス,37.9,438(+6),東京,35,中4週,Y,,3,アドマイヤマーズ,クロフネ,,
13,8,スナークメモリー,牝5,柴田裕,栗東・宮地,先行,29.3,11,3,4歳以上1勝クラス,37.7,436(+2),京都,84,中11週,Y,,3,オルフェーヴル,サクラバクシンオー,,
