券種,組み合わせ,配当,人気
単勝,2,380,1
複勝,2,160,1
複勝,11,230,4
複勝,12,190,2
枠連,2-7,650,2
馬連,2-11,1610,3
ワイド,2-11,680,3
ワイド,2-12,530,1
ワイド,11-12,740,4
馬単,2-11,2950,5
3連複,2-11-12,2940,2
3連単,2-11-12,13200,6
