馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ランフォーヴァウ B,牝4,石川,栗東・福永,差し,25.7,10,1,,34.9,458(+12),新潟,56,中7週,Y,,3,ロードカナロア,ディープインパクト,
2,2,ジェニファー,牝5,田山,栗東・浜田,先行,18.8,9,1,,34.1,466(0),小倉,8,連闘,Y,,3,アニマルキングダム,スペシャルウィーク,
3,3,プロトポロス B,牡6,,栗東・西村,先行,47.3,13,15,,40.7,492(0),東京,70,中9週,Y,,3,War Front,サンデーブレイク,
4,4,アンクルクロス,牡5,松若,栗東・高橋亮,先行,8.1,3,2,,32.7,478(+2),京都,50,中6週,Y,,3,タリスマニック,ダンスインザダーク,
5,4,アブキールベイ,牝4,西村淳,栗東・坂口,差し,14.3,6,12,,32.8,430(-12),京都,50,中6週,Y,,3,ファインニードル,ハーツクライ,
6,5,オタルエバー,牡7,角田和,栗東・中竹,差し,29.5,11,6,,33.6,500(-4),京都,50,中6週,Y,,3,リオンディーズ,Redoute's Choice,
7,5,デアヴェローチェ,牝3,川田,栗東・上村,差し,4.2,2,1,,33.6,464(+6),京都,36,中4週,Y,,3,マテラスカイ,ミッキーアイル,
8,6,アメリカンビキニ,牝4,酒井,栗東・斉藤崇,,15.2,7,1,,35.8,512(-6),京都,266,中37週,Y,Y,3,American Pharoah,Bernardini,
9,6,ヨシノイースター,牡8,田辺,栗東・中尾,差し,8.5,4,4,,32.7,486(-10),京都,35,中4週,Y,,3,ルーラーシップ,ゼンノロブロイ,
10,7,サウンドモリアーナ,牝4,吉村,栗東・武英,差し,18.2,8,1,,33.7,450(+2),福島,70,中9週,Y,,3,ミッキーアイル,ケイムホーム,
11,7,ヤマニンアルリフラ B,牡5,団野,栗東・斉藤崇,差し,11.4,5,3,,36.3,504(+9),大井,81,中11週,,,2,イスラボニータ,スウェプトオーヴァーボード,
12,8,フリッカージャブ,牡4,松山,栗東・西園翔,先行,3.0,1,1,,33.3,508(-2),京都,50,中6週,Y,,3,サートゥルナーリア,サクラバクシンオー,
13,8,イツモニコニコ B,牝5,藤懸,栗東・浜田,差し,35.5,12,13,,33.1,504(+6),京都,50,中6週,Y,,3,ビッグアーサー,ダンスインザダーク,
