馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,リトス B,牝4,鷲頭,美浦・高橋裕,先行,199.9,17,10,,36.2,418(+2),函館,111,中15週,Y,,3,シルバーステート,ゼンノロブロイ,
2,1,ルルルージュ,牝5,菊沢,美浦・菊沢,差し,46.2,9,9,,32.1,476(-6),新潟,69,中9週,Y,,3,ダイワメジャー,Red Ransom,
3,2,ヒノクニ B,牝4,木幡初,美浦・深山,先行,289.8,18,9,,33.8,454(0),新潟,63,中8週,Y,,3,カレンブラックヒル,Rock Hard Ten,
4,2,ダンシングニードル,牝3,丹内,栗東・斉藤崇,,7.5,2,15,,34.8,468(0),新潟,63,中8週,Y,,3,ファインニードル,グラスワンダー,
5,3,カジュフェイス,牡4,丸山,栗東・森田,逃げ,68.4,14,8,,33.1,498(-2),新潟,69,中9週,Y,,3,エイシンヒカリ,Devil's Bag,
6,3,ロサロッサーナ B,牝4,横山琉,美浦・伊坂,逃げ,55.4,11,5,,33.9,510(+4),新潟,63,中8週,Y,,3,ザファクター,フジキセキ,
7,4,ショウナンマッハ,牡4,斎藤,栗東・茶木,,14.6,8,5,,34.1,496(-2),阪神,21,中2週,Y,,3,ショウナンカンプ,ダイワメジャー,
8,4,ボルタドマール B,セ4,,美浦・黒岩,追込,169.7,16,15,,32.4,498(+14),新潟,69,中9週,Y,,3,ストロングリターン,マンハッタンカフェ,
9,5,プレジールミノル B,牡5,荻野極,栗東・北出,先行,9.3,5,4,,34.0,502(+4),阪神,21,中2週,Y,,3,ケープブランコ,コロナドズクエスト,
10,5,ペイシャカレン,牝4,江田照,美浦・粕谷,逃げ,66.0,13,8,,38.6,454(+4),福島,91,中12週,Y,,3,カレンブラックヒル,ボストンハーバー,
11,6,エスジープリンセス B,牝5,富田,美浦・和田勇,追込,9.2,4,4,,32.1,474(+2),新潟,69,中9週,Y,,3,アンライバルド,クロフネ,
12,6,モテモテ,牝7,吉田隼,栗東・緒方,先行,130.2,15,14,,33.6,482(+14),新潟,69,中9週,Y,,3,クロフネ,オペラハウス,
13,7,ダノンセシボン,牝3,太宰,栗東・千田,,11.5,7,1,3歳以上1勝クラス,35.8,506(+2),小倉,62,中8週,Y,,3,ダノンレジェンド,Shamardal,
14,7,アジアノジュンシン,牝5,永島,美浦・奥村武,差し,49.4,10,11,,32.6,470(+4),新潟,69,中9週,Y,,3,アジアエクスプレス,フジキセキ,
15,7,デルマシルフ,牝4,角田和,栗東・畑端,先行,65.2,12,11,,37.5,470(0),札幌,62,中8週,Y,,3,キンシャサノキセキ,サクラバクシンオー,
16,8,ディアナグラン B,牝5,藤田菜,美浦・大竹,先行,8.2,3,2,,33.0,492(-4),新潟,63,中8週,Y,,3,ダイワメジャー,キングカメハメハ,
17,8,ステラダイヤ,牝5,石橋脩,美浦・高柳瑞,先行,10.5,6,3,,32.8,508(+6),新潟,69,中9週,Y,,3,ロードカナロア,Smoke Glacken,
18,8,バオバブスピリット,牝4,北村友,美浦・斎藤誠,,2.4,1,2,,32.9,446(-2),新潟,69,中9週,Y,,3,シルバーステート,クロフネ,
