着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,11,シーウィザード,牡4,58.0,荻野極,2:01.4,,1,3.1,33.5,美浦鹿戸,484(-8)
2,3,3,カンティプール,牝5,56.0,斎藤,2:01.8,2,6,10.9,33.7,栗東渡辺,478(-18)
3,2,2,マイネルメモリー,牡4,58.0,丹内,2:01.8,クビ,3,8.1,33.2,栗東宮,466(-2)
4,4,4,タイキラフター,牡4,58.0,佐々木,2:01.9,1/2,2,3.6,33.6,美浦大竹,522(+6)
5,7,9,フェミナフォルテ,牝4,56.0,横山琉,2:01.9,ハナ,7,11.3,33.6,美浦小島,420(-4)
6,7,8,カフジアスール,牡6,58.0,柴田裕,2:02.2,1.1/2,5,9.2,33.7,栗東中竹,486(+4)
7,6,7,マルチャン,牡4,58.0,丸田,2:02.4,1.1/2,4,8.7,33.7,美浦武市,470(+4)
8,1,1,エイトキングゴッド,牡4,58.0,松本,2:02.6,1,10,70.0,34.4,美浦青木,474(-6)
9,5,5,ウィステリアリヴァ,牡4,58.0,石橋脩,2:02.9,1.3/4,8,11.7,35.0,美浦小野,496(+4)
10,8,10,ロードディフィート,牡4,58.0,富田,2:02.9,クビ,11,141.1,34.4,美浦和田勇,434(-6)
11,6,6,コルベイユ,牝5,56.0,岩田康,2:03.4,3,9,35.6,34.5,美浦新開,442(+4)
