馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ミシュリーヌ,牝2,小林凌,美浦・小西,,153.4,14,,,,442(0),,,,,,,エイシンフラッシュ,ヘクタープロテクター,,
2,2,ラッキーカムカム,牝2,鮫島駿,栗東・中村,,22.6,7,,,,460(0),,,,,,,シルバーステート,ネオユニヴァース,,
3,3,レオンバルディア,牝2,佐々木,美浦・武井,,68.8,11,,,,402(0),,,,,,,カラヴァッジオ,Pioneerof the Nile,,
4,3,ホウオウライダイ,牡2,古川吉,栗東・宮,,5.9,3,,,,478(0),,,,,,,ダイワメジャー,Tiz Wonderful,,
5,4,アルハイルフォート,牡2,北村友,栗東・高野,,16.5,5,,,,478(0),,,,,,,Frankel,Cape Cross,,
6,4,アヴァンポップ,牝2,亀田,栗東・高柳大,,72.5,12,,,,404(0),,,,,,,マインドユアビスケッツ,ディープインパクト,,
7,5,ヒシアマン,牡2,藤岡佑,美浦・堀,,3.3,2,,,,448(0),,,,,,,モーリス,マンハッタンカフェ,,
8,5,ミヤマイルス,牝2,丹内,美浦・伊藤圭,,17.5,6,,,,480(0),,,,,,,サートゥルナーリア,クロフネ,,
9,6,セラトーン,牡2,横山武,美浦・尾関,,6.1,4,,,,486(0),,,,,,,Saxon Warrior,Rip Van Winkle,,
10,6,フクシマコウヨウ,牝2,高杉,美浦・小島,,74.8,13,,,,428(0),,,,,,,アドマイヤマーズ,Van Nistelrooy,,
11,7,レフィナード,牝2,横山和,栗東・昆,,26.8,9,,,,466(0),,,,,,,スワーヴリチャード,シングスピール,,
12,7,アルテヴェローチェ,牡2,武豊,栗東・須貝,,3.2,1,,,,448(0),,,,,,,モーリス,ディープインパクト,,
13,8,カハンガハンガ,牡2,菱田,美浦・久保田,,22.9,8,,,,464(0),,,,,,,Pinatubo,Kitten's Joy,,
14,8,シュバルツマサムネ,牡2,浜中,栗東・杉山佳,,46.8,10,,,,460(0),,,,,,,マインドユアビスケッツ,モーリス,,
