着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,12,ルクスビッグスター,牡4,58.0,ムーア,1:47.4,,8,38.0,36.3,栗東清水久,480(-8)
2,8,15,イルチルコ,牝5,56.0,横山武,1:47.6,1.1/4,9,41.2,36.1,美浦田村,496(+2)
3,7,13,マイネルブリックス,牡3,57.0,丹内,1:47.6,クビ,7,37.2,35.9,美浦黒岩,458(+4)
4,1,2,ネイビースター,牡4,58.0,佐々木,1:47.7,クビ,6,28.5,37.3,美浦林,546(+6)
4,3,6,サクセスドレーク,牡5,58.0,北村友,1:47.7,クビ,12,106.3,36.0,栗東野中,500(-10)
6,5,10,コスモスプモーニ,牡4,58.0,野中,1:47.7,ハナ,13,243.0,37.5,美浦松山,490(+6)
7,2,4,ブエナオンダ,牡3,57.0,Cデム,1:47.7,ハナ,2,5.5,36.7,栗東須貝,456(-2)
8,5,9,ロードマンハイム,牡4,58.0,マーカ,1:47.7,ハナ,5,13.5,37.0,栗東友道,508(-2)
9,6,11,ネビュルーズ,牡4,58.0,菅原明,1:47.9,1.1/4,11,75.5,36.5,美浦鹿戸,488(+6)
10,1,1,ハミング,牝3,55.0,西村淳,1:48.0,クビ,3,7.8,37.2,栗東中内田,422(-6)
11,7,14,ウインアクトゥール,牡3,57.0,横山和,1:48.2,1.1/2,10,67.5,37.5,美浦栗田,442(+6)
12,8,16,マイネルダグラス,牡6,58.0,石川,1:48.2,アタマ,15,414.5,36.5,美浦相沢,518(+6)
13,4,8,チェルノボーグ,セ5,58.0,戸崎圭,1:48.3,クビ,4,9.0,37.4,栗東藤原,478(-12)
14,2,3,シルバープリペット,牡4,58.0,丸田,1:48.3,クビ,16,454.2,36.4,美浦松山,480(+8)
15,4,7,ヤマニンアドホック,牡3,57.0,津村,1:49.2,5,1,1.6,39.9,美浦辻,460(+4)
16,3,5,ベラジオボッキーニ,セ5,58.0,柴田大,1:50.2,6,14,332.1,38.1,美浦粕谷,510(0)
