馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ソングオブライフ,牡4,三浦,栗東・森田,,2.8,1,6,3歳以上1勝クラス,36.2,496(-6),中京,127,中17週,Y,,3,ブリックスアンドモルタル,スウェプトオーヴァーボード,
2,2,ライクアフラワー,牡5,石神深,美浦・松永康,差し,7.9,4,13,3歳以上1勝クラス,39.1,504(-2),福島,169,中23週,Y,,3,アメリカンペイトリオット,ステイゴールド,
3,2,キガン,牝5,横山琉,美浦・小島,差し,142.1,11,13,4歳以上1勝クラス,38.6,478(0),阪神,49,中6週,Y,,3,ダイワメジャー,Sea The Stars,
4,3,ロードマイライフ B,牡4,小沢,栗東・杉山晴,先行,3.7,2,6,4歳以上1勝クラス,35.5,504(-2),阪神,21,中2週,Y,,3,ロードカナロア,ジャングルポケット,
5,3,ミニマルデザイン,牝4,秋山稔,美浦・岩戸,先行,195.1,14,15,4歳以上1勝クラス,35.2,458(-2),福島,7,連闘,Y,,1,ストロングリターン,キングカメハメハ,
6,4,ビーコング,牡4,菊沢,美浦・小手川,差し,26.5,9,5,4歳以上1勝クラス,37.0,490(-2),中京,22,中2週,Y,,3,タリスマニック,ブラックタイド,
7,4,ヒーローインチーフ,セ4,斎藤,栗東・吉田,差し,18.0,7,4,4歳以上1勝クラス,34.6,452(0),小倉,50,中6週,Y,,3,ディスクリートキャット,タニノギムレット,
8,5,ホウオウドルーリー,牝4,古川吉,栗東・宮,先行,18.5,8,8,4歳以上1勝クラス,36.3,472(-2),小倉,50,中6週,Y,,3,マインドユアビスケッツ,ヴィクトワールピサ,
9,5,クリノハレルヤ B,牝4,角田和,栗東・武英,逃げ,14.0,5,7,4歳以上1勝クラス,35.8,478(-4),中京,28,中3週,Y,,3,ドレフォン,ショウナンカンプ,
10,6,ナックアテナ,牝4,木幡初,美浦・杉浦,差し,130.0,10,11,4歳以上2勝クラス,35.1,478(-2),東京,56,中7週,Y,,2,ブリックスアンドモルタル,ダイワメジャー,
11,6,カゲンノツキ,牝4,永島,美浦・勢司,差し,255.2,15,16,4歳以上1勝クラス,34.8,432(0),中京,28,中3週,Y,,2,ネオユニヴァース,ジャングルポケット,
12,7,モリノレッドスター,牝4,丸山,美浦・鈴木伸,差し,5.1,3,12,4歳以上1勝クラス,35.7,476(+2),中京,36,中4週,Y,,3,デクラレーションオブウォー,ファスリエフ,
13,7,ブライトアゲイン,牝4,石川,栗東・森秀,差し,16.1,6,5,4歳以上1勝クラス,35.2,478(-2),阪神,21,中2週,Y,,3,Practical Joke,Elusive Quality,
14,8,レオエンプレス B,牝4,国分恭,美浦・奥平,差し,159.3,12,13,3歳以上1勝クラス,37.0,490(+12),新潟,188,中26週,Y,Y,3,マジェスティックウォリアー,ダイワメジャー,
15,8,アナレクタ,牡4,荻野極,栗東・千田,先行,189.9,13,9,4歳以上1勝クラス,35.5,476(+10),小倉,64,中8週,Y,,3,ノヴェリスト,ファスリエフ,
