着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,15,ツインクルトーズ,牝4,56.0,古川吉,1:10.5,,3,8.3,34.9,美浦牧,510(+2)
2,4,7,スイミーユニバンス,牝4,56.0,池添,1:10.7,1.1/4,10,37.7,34.9,栗東平田,440(0)
3,8,16,ジョーメッドヴィン,牡3,56.0,佐々木,1:10.8,1,6,12.2,35.8,栗東清水久,502(0)
4,3,5,イグニション,牡4,58.0,菱田,1:11.0,1,11,39.9,35.7,栗東畑端,472(+2)
5,7,14,メイショウハボタン,牝6,56.0,丹内,1:11.2,1,9,30.2,36.0,栗東本田,472(-4)
6,2,3,スミレファースト,牝3,54.0,北村友,1:11.3,1/2,5,10.4,36.3,美浦加藤征,458(+6)
7,3,6,スマートルシーダ,牡6,58.0,浜中,1:11.5,1.1/4,8,25.0,35.5,栗東音無,460(-8)
8,2,4,コーティアスマナー,牝3,54.0,鮫島駿,1:11.5,アタマ,2,3.6,36.2,栗東高橋忠,448(0)
9,4,8,トーラスシャイン,牡3,56.0,武豊,1:11.8,1.3/4,1,3.1,36.7,栗東田中克,480(+8)
10,7,13,ロードトレイル,牡3,56.0,横山武,1:11.8,クビ,4,9.7,36.9,栗東藤岡,486(+6)
11,6,11,ケイアイオメガ,牡5,58.0,荻野琢,1:11.8,ハナ,13,46.1,36.3,栗東梅田,474(+14)
12,6,12,フラッシュアーク,牝5,56.0,黛,1:11.9,クビ,16,191.2,36.7,美浦青木,476(+6)
13,1,2,アンビバレント,牡4,58.0,高杉,1:11.9,ハナ,15,86.9,36.1,栗東藤野,466(0)
14,5,9,ペプチドシュチク,牡3,56.0,富田,1:12.1,1.1/4,12,45.5,36.3,栗東武英,478(0)
15,1,1,ポルタフォルトゥナ,牝5,56.0,岩田康,1:12.2,1/2,7,16.3,37.5,美浦土田,480(+2)
16,5,10,ワイアウ,牝4,56.0,永野,1:12.2,ハナ,14,52.4,36.7,美浦鈴木慎,474(+2)
