券種,組み合わせ,配当,人気
単勝,1,850,6
複勝,1,220,6
複勝,12,140,1
複勝,3,150,2
枠連,1-8,1130,5
馬連,1-12,1700,8
ワイド,1-12,600,7
ワイド,1-3,610,8
ワイド,3-12,330,1
馬単,1-12,4060,17
3連複,1-3-12,2390,6
3連単,1-12-3,14950,41
