着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,ミタマ,牝4,56.0,松山,1:58.6,,3,5.1,34.6,栗東上村,480(0)
2,8,11,ヤマニンループ,牡5,58.0,Mデム,1:58.7,クビ,8,26.6,34.6,栗東松永幹,442(0)
3,7,9,エンタングルメント,牝5,56.0,幸,1:59.2,3,6,19.7,35.6,栗東昆,518(+4)
4,5,5,レゾンドゥスリール,セ6,58.0,西村淳,1:59.2,クビ,7,26.5,34.9,栗東辻野,450(-4)
5,7,8,アイザックバローズ,牡4,58.0,坂井,1:59.3,1/2,2,3.8,34.8,栗東友道,474(0)
6,8,10,ローレルキャニオン,牡4,58.0,川田,1:59.4,クビ,1,2.3,35.4,栗東須貝,568(0)
7,3,3,スタティスティクス,牝5,56.0,和田竜,1:59.5,1/2,4,8.9,35.2,栗東石坂,446(+6)
8,4,4,サクセスドレーク,牡5,58.0,小沢,1:59.5,クビ,5,14.1,34.9,栗東野中,506(+6)
9,6,6,カフジアスール,牡6,58.0,柴田裕,1:59.7,1.1/4,9,30.0,34.5,栗東中竹,480(0)
10,2,2,テリオスマナ,牝6,56.0,藤懸,2:00.3,3.1/2,10,30.0,36.4,栗東松下,466(-8)
11,6,7,ヒルノエドワード,牡7,58.0,太宰,2:00.6,2,11,270.6,36.3,栗東昆,472(-12)
