馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,クニノハッピー,牡3,大野,美浦・田中剛,先行,24.0,9,3,,36.8,474(+6),中京,105,中14週,Y,,3,ヘニーヒューズ,アグネスタキオン,,
2,1,ルシード,牡3,野中,美浦・田島,先行,45.8,10,1,3歳未勝利,37.3,506(+4),中山,29,中3週,Y,,3,スクリーンヒーロー,ロージズインメイ,,
3,2,トニケンサンバ,牡3,菅原明,美浦・西田,先行,4.9,3,3,3歳1勝クラス,36.1,502(-10),東京,36,中4週,Y,,2,ナダル,シングスピール,,
4,2,ペイシャマリーン,牝3,丹内,美浦・菊川,,4.1,2,2,3歳1勝クラス,37.4,452(-6),中山,21,中2週,Y,,3,オーヴァルエース,ベーカバド,,
5,3,ヨリノレジェンド,牡3,横山和,栗東・奥村豊,先行,18.7,7,1,3歳新馬,37.0,456(-4),中京,76,中10週,Y,,1,ダノンレジェンド,エイシンフラッシュ,,
6,3,アルデショワ,牝3,舟山,美浦・田中博,逃げ,6.0,4,1,2歳未勝利,38.0,450(+2),中山,197,中27週,Y,Y,3,ブリックスアンドモルタル,ゴールドアリュール,,
7,4,ヤマメキング,牡3,岩田望,美浦・田島,先行,10.8,5,7,3歳1勝クラス,37.6,496(0),中山,21,中2週,Y,,3,ドレフォン,マンハッタンカフェ,,
8,4,ニシノタンギー,牡3,武藤,美浦・水野,追込,472.2,16,13,3歳1勝クラス,39.4,466(+2),中山,15,中1週,Y,,3,サトノアラジン,Galileo,,
9,5,エベリンテソーロ,牝3,長浜,美浦・加藤士,,57.3,11,1,3歳未勝利,38.5,468(-2),中山,78,中10週,Y,,2,レッドファルクス,デクラレーションオブウォー,,
10,5,ワンダーリズム,牡3,石田,栗東・高柳大,逃げ,194.1,14,1,河渡宿特別,39.3,518(+4),笠松,24,中2週,,,2,ミスターメロディ,Tapit,,
11,6,ポップグルーヴ,牝3,佐藤,美浦・小手川,先行,252.8,15,13,,36.2,396(-6),東京,50,中6週,Y,,3,レッドファルクス,ロードカナロア,,
12,6,サノノアメリカン,牡3,田辺,美浦・中舘,先行,79.3,13,1,2歳未勝利,38.5,462(+8),中山,120,中16週,Y,,2,アメリカンペイトリオット,タイキシャトル,,
13,7,サヨノジャンボリー,牡3,内田博,美浦・小笠,差し,21.7,8,5,3歳1勝クラス,36.9,484(+2),中山,21,中2週,Y,,3,モーニン,キングカメハメハ,,B
14,7,タッカージーティー,牝3,津村,美浦・鈴木伸,先行,3.8,1,3,3歳1勝クラス,37.2,480(+2),中山,21,中2週,Y,,3,ヘニーヒューズ,ゴールドアリュール,,
15,8,エルオレンス,牡3,横山典,美浦・深山,先行,73.7,12,13,3歳1勝クラス,37.8,480(0),中山,21,中2週,Y,,3,フォーウィールドライブ,ゼンノロブロイ,,
16,8,スリーピース,牡3,三浦,美浦・武井,差し,13.7,6,8,3歳1勝クラス,36.8,478(+2),阪神,28,中3週,Y,,3,ミッキーアイル,スニッツェル,,B
