券種,組み合わせ,配当,人気
単勝,16,1040,4
複勝,16,360,6
複勝,7,390,7
複勝,15,180,2
枠連,4-8,680,3
馬連,7-16,8340,28
ワイド,7-16,2500,29
ワイド,15-16,680,4
ワイド,7-15,840,9
馬単,16-7,15980,60
3連複,7-15-16,7470,25
3連単,16-7-15,65580,228
