着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,4,エコロデュエル,牡6,63.0,草野,4:46.8,,1,1.5,14.0,美浦岩戸,480(-2)
2,1,1,ネビーイーム,牡7,63.0,小牧加,4:47.6,5,2,3.7,14.0,栗東佐々木,530(-6)
3,7,7,フェーレンベルク,牡5,63.0,上野,4:47.9,1.1/2,4,10.6,14.0,美浦千葉,482(+6)
4,6,6,ジューンベロシティ,牡7,63.0,高田,4:48.5,4,3,5.3,14.1,栗東武英,470(-2)
5,8,9,プラチナドリーム,牡6,63.0,石神深,4:49.7,7,6,73.6,14.1,美浦菊川,484(0)
6,3,3,ピーターサイト,牡5,63.0,森一,4:49.8,1/2,5,29.7,14.1,美浦村田,478(-2)
7,8,10,メイショウアツイタ,牡7,63.0,難波,4:50.1,2,7,101.3,14.2,栗東高橋忠,510(+2)
8,7,8,アルデドゥオーモ,牡4,63.0,伴,4:50.2,クビ,9,163.9,14.2,美浦矢野,496(0)
9,2,2,タマモエース,牡6,63.0,小野寺,4:50.2,クビ,8,138.0,14.2,栗東宮地,488(-4)
10,5,5,タンジェントアーク,セ7,63.0,五十嵐,4:50.3,3/4,10,206.1,14.2,美浦田村,448(+10)
