馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,メランジェ,牝4,丹内,美浦・田中剛,差し,7.6,3,7,4歳以上1勝クラス,34.4,452(0),東京,78,中10週,Y,,3,スワーヴリチャード,Kingmambo,,
2,1,ウインレオネッサ,牝4,田山,栗東・長谷川,差し,102.2,13,12,4歳以上1勝クラス,34.6,432(+10),中京,42,中5週,Y,,3,エピファネイア,Lion Heart,,
3,2,マーゴットカーラ,牝4,舟山,栗東・石坂,差し,16.3,8,12,4歳以上1勝クラス,35.6,428(+14),中京,50,中6週,Y,,3,エピファネイア,ディープインパクト,,
4,2,ストレイトアスク,牝5,和田陽,栗東・藤原,差し,13.8,6,7,3歳以上1勝クラス,34.6,436(-6),中京,140,中19週,Y,,3,ロードカナロア,フジキセキ,,
5,3,ラブリーガール,牝4,武藤,美浦・勢司,先行,16.6,9,9,,33.6,450(-4),福島,14,中1週,Y,,3,サートゥルナーリア,エンパイアメーカー,,
6,3,デュアルアップ,牝5,今村,美浦・高橋文,差し,162.5,15,16,,34.0,474(-8),福島,14,中1週,Y,,3,リアルスティール,キングカメハメハ,,
7,4,ラヴスコール,牝5,斎藤,美浦・加藤征,差し,12.3,5,10,4歳以上1勝クラス,36.2,426(+6),中山,57,中7週,Y,,3,ドゥラメンテ,Firebreak,,
8,4,ココボロ,牝5,野中,美浦・松山,差し,126.9,14,11,4歳以上1勝クラス,38.6,526(+2),中京,35,中4週,Y,,3,ビッグアーサー,マーベラスサンデー,,B
9,5,ルージュベルベット,牝5,ゴンサ,美浦・浅利,先行,28.8,11,9,4歳以上1勝クラス,36.5,450(+6),中山,49,中6週,Y,,3,ドレフォン,ディープインパクト,,
10,5,キタノクニカラ,牝4,遠藤,美浦・奥平,差し,43.0,12,8,4歳以上1勝クラス,36.6,396(+10),小倉,71,中9週,Y,,3,ダノンバラード,アイルハヴアナザー,,
11,6,ユメシバイ,牝4,小林美,栗東・松永幹,差し,6.0,2,5,4歳以上1勝クラス,34.5,456(+16),中京,50,中6週,Y,,3,ディスクリートキャット,エピファネイア,,
12,6,ロンドンアームズ,牝5,菊沢,美浦・伊坂,差し,7.7,4,5,4歳以上1勝クラス,33.6,474(+2),福島,21,中2週,Y,,3,グレーターロンドン,ウォーエンブレム,,
13,7,ベルサ,牝4,永島,栗東・鈴木孝,,2.8,1,12,4歳以上1勝クラス,35.3,466(0),中京,50,中6週,Y,,3,マクフィ,ディープインパクト,,
14,7,マリーヌ,牝4,亀田,栗東・斉藤崇,差し,24.2,10,11,4歳以上1勝クラス,34.1,484(-2),中京,36,中4週,Y,,3,リアルスティール,Orpen,,
15,8,ルージュナリッシュ,牝4,石川,美浦・手塚徳,差し,14.8,7,10,,33.9,454(+4),福島,14,中1週,Y,,3,ドレフォン,スペシャルウィーク,,
16,8,ラブカムーン,牝5,河原田,栗東・千田,差し,218.9,16,15,4歳以上1勝クラス,34.4,480(+4),福島,15,中1週,Y,,3,アドマイヤムーン,オース,,
