馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ホッカイダイオー,牡2,野中,美浦・奥平,,30.6,9,,,,488(0),,,,,,,キセキ,クロフネ,,
2,2,ショウナンダイン,牡2,丸山,美浦・森一,,3.3,2,,,,458(0),,,,,,,サートゥルナーリア,Northern Afleet,,
3,3,ストロングエース,牡2,横山琉,美浦・相沢,,124.2,13,,,,470(0),,,,,,,ヤマカツエース,キンシャサノキセキ,,
4,4,アポロンテソーロ,牡2,菅原明,美浦・嘉藤,,22.6,8,,,,462(0),,,,,,,キタサンブラック,Court Vision,,
5,4,コスモナエマ,牝2,津村,美浦・手塚久,,11.7,5,,,,478(0),,,,,,,ダノンバラード,Southern Image,,
6,5,ポルフュロゲネトス,牡2,戸崎圭,美浦・矢嶋,,2.9,1,,,,528(0),,,,,,,サトノダイヤモンド,Henrythenavigator,,
7,5,スーパーチャイルド,牡2,菊沢,美浦・本間,,61.7,10,,,,486(0),,,,,,,モーリス,エンパイアメーカー,,
8,6,オブラプリーマ,牝2,石橋脩,美浦・上原佑,,18.2,7,,,,406(0),,,,,,,ヴァンゴッホ,ハーツクライ,,
9,6,シスターブラック,牝2,内田博,美浦・西田,,84.4,12,,,,444(0),,,,,,,キタサンブラック,モンテロッソ,,
10,7,テルケンレンスキー,牡2,木幡初,美浦・竹内,,5.8,3,,,,474(0),,,,,,,サトノダイヤモンド,Galileo,,
11,7,ヤマタケボニータ,牡2,,美浦・萱野,,72.8,11,,,,476(0),,,,,,,イスラボニータ,ロードカナロア,,
12,8,エルアン,牡2,三浦,美浦・浅利,,8.5,4,,,,432(0),,,,,,,アドマイヤマーズ,ディープブリランテ,,
13,8,シトリンテソーロ,牝2,木幡巧,美浦・武市,,18.2,6,,,,422(0),,,,,,,フィエールマン,Violence,,
