馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ユキヤナギ,牝4,的場,美浦・的場,差し,117.5,12,16,3歳以上1勝クラス,35.9,446(+6),中京,49,中6週,Y,,3,パドトロワ,ダンスインザダーク,
2,2,ビップシュプリーム,牝4,松若,栗東・松下,先行,20.4,8,7,4歳以上1勝クラス,38.5,508(-2),小倉,8,連闘,Y,,3,サトノアラジン,Exchange Rate,
3,3,テセウス,牡5,長岡,美浦・奥平,先行,42.6,11,14,3歳以上1勝クラス,36.6,462(+8),福島,63,中8週,Y,,3,ダノンレジェンド,アドマイヤマックス,
4,4,ラナキラ,牝5,藤岡佑,美浦・尾関,先行,6.2,3,6,3歳以上1勝クラス,33.6,452(+2),新潟,85,中11週,Y,,3,ロードカナロア,ダンスインザダーク,
5,5,テンジュイン,牝6,藤岡康,栗東・千田,差し,14.3,6,8,3歳以上1勝クラス,35.7,456(0),福島,63,中8週,Y,,3,ジョーカプチーノ,キングヘイロー,
6,5,ショウナンナウシカ,牝4,浜中,美浦・大竹,差し,23.3,9,13,3歳以上1勝クラス,35.6,464(+6),福島,71,中9週,Y,,3,ショウナンカンプ,クロフネ,
7,6,クランシリーニー,牝4,菱田,栗東・新谷,差し,7.8,4,8,3歳以上1勝クラス,34.5,496(0),福島,70,中9週,Y,,3,アメリカンペイトリオット,ステイゴールド,
8,6,ロックユアハート,牝4,小崎,栗東・矢作,差し,24.1,10,7,4歳以上1勝クラス,39.0,454(0),中京,14,中1週,Y,,3,ロードカナロア,Sholokhov,
9,7,ナバロン B,牡4,吉田隼,栗東・杉山佳,先行,4.2,2,3,4歳以上1勝クラス,34.9,494(-2),中京,15,中1週,Y,,3,ブラックタイド,サクラバクシンオー,
10,7,ショウナンアメリア,牝4,西村淳,美浦・奥村武,差し,14.9,7,8,3歳以上1勝クラス,35.6,464(+6),中京,49,中6週,Y,,3,ロードカナロア,ダイワメジャー,
11,8,ダレモトメラレナイ,牝4,丹内,美浦・竹内,,2.8,1,3,4歳以上1勝クラス,35.5,476(-4),小倉,7,連闘,Y,,3,ストロングリターン,キングカメハメハ,
12,8,サミュエル,牝4,勝浦,美浦・菊沢,先行,13.9,5,4,4歳以上1勝クラス,35.2,460(-10),小倉,7,連闘,Y,,3,スクリーンヒーロー,ファスリエフ,
