着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,13,アスクコンナモンダ,牡5,57.0,岩田望,1:34.4,,3,7.0,35.1,栗東中内田,460(+2)
2,5,7,フリームファクシ,牡4,58.0,Mデム,1:34.5,1/2,4,8.4,35.5,栗東須貝,518(+8)
3,4,6,ジューンオレンジ,牝4,55.0,富田,1:34.5,クビ,6,11.0,35.1,栗東長谷川,456(+2)
4,5,8,シングザットソング,牝4,56.0,鮫島駿,1:34.6,クビ,7,11.5,35.4,栗東高野,438(+4)
5,4,5,ニホンピロキーフ,牡4,57.0,田口,1:34.6,クビ,2,3.7,35.2,栗東大橋,484(+10)
6,2,2,ノーブルロジャー,牡3,56.0,北村友,1:35.1,3,1,3.0,35.8,栗東吉岡,480(-8)
7,7,12,ボーデン,セ6,57.0,団野,1:35.2,3/4,8,23.5,35.5,美浦上原佑,486(+4)
8,7,11,バレエマスター,牡5,57.0,斎藤,1:35.2,クビ,9,49.6,35.1,栗東梅田,472(+6)
9,3,4,エミュー,牝4,55.0,荻野極,1:35.2,クビ,12,100.5,35.5,美浦和田郎,430(-4)
10,1,1,カレンシュトラウス,牡7,58.0,池添,1:35.3,クビ,10,50.1,35.8,栗東平田,518(-4)
11,6,9,ゴールデンシロップ,牡6,57.0,和田竜,1:35.3,クビ,11,80.2,35.8,美浦鈴木慎,530(-6)
12,6,10,エナジーグラン,牡5,57.0,永島,1:35.8,2.1/2,13,132.3,35.6,栗東高柳大,472(-4)
13,3,3,ニホンピロスクーロ,セ7,57.0,高倉,1:35.9,3/4,14,134.1,36.1,栗東安達,502(-8)
14,8,14,エエヤン,牡4,59.0,杉原,1:37.2,8,5,9.6,39.3,美浦伊藤大,486(-4)
