着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,エピファニー,牡4,56.0,ルメー,1:57.2,,2,4.0,35.0,美浦宮田,500(-6)
2,8,9,スタッドリー,牡5,56.0,藤岡佑,1:57.3,1,8,25.1,35.0,栗東奥村豊,512(-6)
3,6,6,ヤマニンサンパ,牡5,55.0,団野,1:57.4,1/2,5,12.2,35.2,栗東斉藤崇,478(+4)
4,2,2,アーティット,牡4,57.0,鮫島駿,1:57.6,1,4,7.8,35.9,栗東友道,494(0)
5,7,8,アドマイヤビルゴ,牡6,57.5,武豊,1:57.7,3/4,6,12.5,35.6,栗東友道,436(-2)
6,5,5,フォワードアゲン,セ6,54.0,和田竜,1:57.8,3/4,9,55.6,35.4,美浦中野,426(0)
7,7,7,トゥーフェイス,牡5,55.0,浜中,1:58.3,3,7,20.7,36.4,美浦新開,492(-2)
8,3,3,アルナシーム,牡4,55.0,坂井,1:58.4,3/4,3,4.3,37.4,栗東橋口,442(0)
9,8,10,マテンロウスカイ,セ4,56.0,横山典,1:58.6,1,1,2.7,37.9,栗東松永幹,482(+10)
10,4,4,トップオブメジャー,牡7,54.0,国分優,2:00.5,大,10,92.4,38.5,栗東辻野,490(-2)
