着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,6,アンモシエラ,牝2,55.0,坂井,1:53.0,,5,6.9,39.1,栗東松永幹,488(0)
2,7,8,アラレタバシル,牡2,56.0,野中,1:53.0,アタマ,10,80.9,38.3,美浦根本,442(+10)
3,7,9,テンエースワン,牡2,56.0,横山和,1:53.2,3/4,2,4.5,38.5,栗東大久保,480(-6)
4,5,5,ヒロノラメール,牡2,56.0,和田竜,1:53.2,クビ,7,21.5,38.8,栗東川村,470(-4)
5,4,4,ジャスパーロブスト,牡2,56.0,松若,1:53.5,2,1,3.9,39.3,栗東森秀,500(0)
6,8,11,サンダーアラート,牡2,56.0,西村淳,1:53.6,クビ,3,5.4,39.2,美浦田中博,472(+2)
7,6,7,バスタードサフラン,牝2,55.0,藤岡康,1:54.2,3.1/2,8,34.9,40.1,栗東渡辺,466(+2)
8,2,2,ピュアキアン,牡2,56.0,吉田豊,1:54.3,クビ,4,6.0,40.1,美浦竹内,508(+2)
9,8,10,グランルーチェ,牡2,56.0,藤岡佑,1:55.7,9,6,9.9,41.2,栗東庄野,460(+4)
10,1,1,コパノアントニオ,牡2,56.0,Mデム,1:55.9,1.1/4,9,38.4,40.9,栗東梅田,472(+2)
11,3,3,ブループリマドンナ,牝2,55.0,川須,1:56.2,2,11,154.4,42.4,栗東小林,462(+2)
