馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,モモンウールー,牝3,斎藤,栗東・池添,差し,1.7,1,3,3歳以上1勝クラス,36.4,458(+8),中京,42,中5週,Y,,3,ドレフォン,ダイワメジャー,,
2,2,サイモンコーラル,牝4,丸山,栗東・羽月,差し,81.2,9,10,3歳以上1勝クラス,37.8,470(+2),京都,15,中1週,Y,,3,ビーチパトロール,ゼンノロブロイ,,
3,3,ターコイズデュー,牝4,小沢,美浦・畠山,差し,142.3,10,12,3歳以上1勝クラス,39.2,500(0),中山,50,中6週,Y,,3,フリオーソ,プリサイスエンド,,
4,4,ハイウェイスター,牝3,古川奈,栗東・宮本,,6.3,2,4,3歳以上1勝クラス,37.6,482(-2),新潟,21,中2週,Y,,3,アメリカンペイトリオット,Distorted Humor,,
5,5,アイウィルビー,牝3,嶋田,美浦・水野,先行,392.7,11,10,3歳以上1勝クラス,42.0,468(+4),新潟,15,中1週,Y,,3,マインドユアビスケッツ,Out of Place,,
6,6,ヒロインズクレスト,牝3,長浜,栗東・本田,差し,13.4,6,3,3歳以上1勝クラス,38.4,462(+4),新潟,15,中1週,Y,,3,スクリーンヒーロー,ディープインパクト,,
7,6,フェルンマンボ,牝5,西塚,栗東・辻野,差し,9.0,5,4,3歳以上1勝クラス,37.5,472(0),京都,15,中1週,Y,,3,ヘニーヒューズ,シンボリクリスエス,,B
8,7,ドレミファニー,牝4,武藤,美浦・西田,先行,8.5,4,2,3歳以上1勝クラス,37.2,500(-4),新潟,21,中2週,Y,,3,ドレフォン,ゴールドアリュール,,
9,7,ミツカネヴィーナス,牝5,菊沢,美浦・鈴木伸,差し,7.7,3,3,3歳以上1勝クラス,38.6,468(-4),中山,29,中3週,Y,,3,ヘニーヒューズ,ダイワメジャー,,
10,8,ウェルキン,牝3,石田,美浦・新開,先行,52.7,8,11,3歳以上1勝クラス,40.3,416(-4),新潟,64,中8週,Y,,3,マインドユアビスケッツ,ディープインパクト,,B
11,8,シャリティ,牝3,川端,栗東・四位,先行,24.1,7,13,3歳未勝利,37.4,486(+14),中京,71,中9週,Y,,3,イスラボニータ,タイキシャトル,,
