コーナー,通過順
1コーナー,"17,5-6(4,12)15,9,16(3,7)(13,11,14,1)(10,2,8)"
2コーナー,"(*17,5)(4,6)-12(9,15)(3,16,1)7(13,11,14)(10,2,8)"
3コーナー,"(*6,5)(17,1,8)(4,12,15)(9,16,7)(10,13,3,14)11,2"
4コーナー,"6(17,5,8)(4,1,15)(12,7,14)16(10,9,11)(13,3,2)"
