馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,シュパネントウィル,牡2,武豊,栗東・吉村,,13.6,4,,,,488(0),,,,,,,War of Will,Blame,,
2,1,ローランドバローズ,牡2,岩田康,栗東・上村,,2.7,2,,,,486(0),,,,,,,ヘンリーバローズ,シンボリクリスエス,,
3,2,ダイシンリンク,牡2,坂井,栗東・森秀,,16.6,5,,,,442(0),,,,,,,モーニン,フレンチデピュティ,,
4,2,アグネスヒーロー,牡2,西村淳,美浦・和田勇,,37.0,7,,,,482(0),,,,,,,マジェスティックウォリアー,マンハッタンカフェ,,
5,3,タガノビギニング,牡2,シュタ,栗東・中村,,69.4,12,,,,530(0),,,,,,,レーヴミストラル,ハーツクライ,,
6,3,ジャストキングダム,牡2,永島,栗東・高橋康,,53.8,9,,,,532(0),,,,,,,ジャスタウェイ,クロフネ,,
7,4,メイショウスゴウデ,牡2,河原田,栗東・渡辺,,46.5,8,,,,456(0),,,,,,,ダノンレジェンド,マヤノトップガン,,
8,4,モルテンコア,牡2,田口,栗東・岡田,,18.7,6,,,,462(0),,,,,,,パイロ,ハードスパン,,
9,5,ゴールデンカイト,牡2,川田,栗東・中内田,,2.5,1,,,,464(0),,,,,,,Tapit,Medaglia d'Oro,,
10,5,ロワゾブルーチヌ,牡2,小崎,栗東・中尾,,167.9,15,,,,492(0),,,,,,,ジャスタウェイ,マンハッタンカフェ,,
11,6,オドラニャソンソン,牡2,吉村,栗東・音無,,104.0,14,,,,454(0),,,,,,,ディープブリランテ,フジキセキ,,
12,6,タイセイレグノ,牡2,鮫島駿,栗東・浜田,,55.9,10,,,,464(0),,,,,,,マジェスティックウォリアー,エンパイアメーカー,,
13,7,エジプシャンブルー,牡2,松山,栗東・寺島,,6.3,3,,,,494(0),,,,,,,American Pharoah,Broken Vow,,
14,7,スリーレジェンド,牡2,酒井,栗東・石橋,,65.3,11,,,,486(0),,,,,,,ダノンレジェンド,ディープスカイ,,
15,8,カレンスカーレル,牝2,富田,栗東・小林,,192.2,16,,,,462(0),,,,,,,ジャスタウェイ,ゴールドアリュール,,
16,8,ミスティマウンテン,牡2,,美浦・池上,,78.6,13,,,,450(0),,,,,,,サンダースノー,スクリーンヒーロー,,B
